date,tvl,fees,revenue,dex_vol,stbl
2022-04-18,0.00,,,,
2022-04-19,0.00,,,,
2022-04-20,0.00,,,,
2022-04-21,0.00,,,,
2022-04-22,0.00,,,,
2022-04-23,0.00,,,,
2022-04-24,0.00,,,,
2022-04-25,0.00,,,,
2022-04-26,0.00,,,,
2022-04-27,0.00,,,,
2022-04-28,0.00,,,,
2022-04-29,0.00,,,,
2022-04-30,0.00,,,,
2022-05-01,0.00,,,,
2022-05-02,0.00,,,,
2022-05-03,0.00,,,,
2022-05-04,0.00,,,,
2022-05-05,0.00,,,,
2022-05-06,0.00,,,,
2022-05-07,0.00,,,,
2022-05-08,0.00,,,,
2022-05-09,0.00,,,,
2022-05-10,0.00,,,,
2022-05-11,0.00,,,,
2022-05-12,0.00,,,,
2022-05-13,0.00,,,,19530104.00
2022-05-14,0.00,,,,19530104.00
2022-05-15,0.00,,,,20113917.00
2022-05-16,0.00,,,,20117940.00
2022-05-17,0.00,,,,20119480.00
2022-05-18,0.00,,,,20119480.00
2022-05-19,0.00,,,,20117916.00
2022-05-20,0.00,,,,9969020.00
2022-05-21,0.00,,,,11257442.00
2022-05-22,0.00,,,,10240879.00
2022-05-23,0.00,,,,10291760.00
2022-05-24,0.00,,,,10295291.00
2022-05-25,0.00,,,,11027339.00
2022-05-26,0.00,,,,10945075.00
2022-05-27,0.00,,,,11076183.00
2022-05-28,0.00,,,,11052437.00
2022-05-29,0.00,,,,11865702.00
2022-05-30,0.00,,,,11863593.00
2022-05-31,0.00,,,,11866763.00
2022-06-01,0.00,,,,10184452.00
2022-06-02,0.00,,,,11074769.00
2022-06-03,0.00,,,,10595547.00
2022-06-04,0.00,,,,10556652.00
2022-06-05,0.00,,,,10840210.00
2022-06-06,0.00,,,,10839313.00
2022-06-07,0.00,,,,9953320.00
2022-06-08,0.00,,,,10100576.00
2022-06-09,0.00,,,,10236647.00
2022-06-10,0.00,,,,10536757.00
2022-06-11,0.00,,,,10488642.00
2022-06-12,0.00,,,,11209274.00
2022-06-13,0.00,,,,11208422.00
2022-06-14,0.00,,,,11211699.00
2022-06-15,0.00,,,,11035390.00
2022-06-16,0.00,,,,11184434.00
2022-06-17,0.00,,,,9939820.00
2022-06-18,0.00,,,,10129330.00
2022-06-19,36422.00,,,,10306904.00
2022-06-20,34436.00,,,,9900696.00
2022-06-21,37030.00,,,,10158176.00
2022-06-22,39708.00,,,,9007288.00
2022-06-23,42209.00,,,,9781583.00
2022-06-24,40276.00,,,,9791698.00
2022-06-25,42050.00,,,,10500108.00
2022-06-26,42964.00,,,,12051642.00
2022-06-27,46524.00,,,,12055336.00
2022-06-28,43309.00,,,,12054127.00
2022-06-29,44433.00,,,,
2022-06-30,41608.00,,,,9940459.00
2022-07-01,41216.00,,,,9963737.00
2022-07-02,40467.00,,,,9828026.00
2022-07-03,39575.00,,,,9884648.00
2022-07-04,40720.00,,,,10470711.00
2022-07-05,39083.00,,,,10467905.00
2022-07-06,40011.00,,,,9446020.00
2022-07-07,39240.00,,,,10617737.00
2022-07-08,39516.00,,,,9814185.00
2022-07-09,39845.00,,,,10179287.00
2022-07-10,39463.00,,,,9716378.00
2022-07-11,41671.00,,,,10007730.00
2022-07-12,39239.00,,,,10011727.00
2022-07-13,36734.00,,,,10145155.00
2022-07-14,35858.00,,,,8919326.00
2022-07-15,38310.00,,,,10473503.00
2022-07-16,40191.00,,,,9770680.00
2022-07-17,35172.00,,,,10171436.00
2022-07-18,28158.00,,,,9726211.00
2022-07-19,24844.00,,,,9724467.00
2022-07-20,26186.00,,,,10551194.00
2022-07-21,27017.00,,,,10032210.00
2022-07-22,25797.00,,,,10035672.00
2022-07-23,25414.00,,,,9335740.00
2022-07-24,24883.00,,,,10118947.00
2022-07-25,24529.00,,,,10486114.00
2022-07-26,25656.00,,,,10486170.00
2022-07-27,23183.00,,,,9721507.00
2022-07-28,23170.00,,,,10146956.00
2022-07-29,24961.00,,,,9768037.00
2022-07-30,25484.00,,,,9768314.00
2022-07-31,24747.00,,,,9767906.00
2022-08-01,24653.00,,,,9767844.00
2022-08-02,26065.00,,,,9768048.00
2022-08-03,26397.00,,,,10502562.00
2022-08-04,25246.00,,,,9349053.00
2022-08-05,24014.00,,,,9353941.00
2022-08-06,23991.00,,,,9618876.00
2022-08-07,22025.00,,,,10314082.00
2022-08-08,22442.00,,,,10314082.00
2022-08-09,22385.00,,,,10314372.00
2022-08-10,23463.00,,,,10313315.00
2022-08-11,21904.00,,,,10313404.00
2022-08-12,22960.00,,,,10128371.00
2022-08-13,23705.00,,,,10173781.00
2022-08-14,24095.00,,,,10716511.00
2022-08-15,23634.00,,,,10386033.00
2022-08-16,23483.00,,,,10466391.00
2022-08-17,23110.00,,,,10963818.00
2022-08-18,14528105.00,,,,10629353.00
2022-08-19,14160185.00,,,,9952021.00
2022-08-20,12606862.00,,,,10267317.00
2022-08-21,12371513.00,,,,10434143.00
2022-08-22,12981481.00,,,,10433952.00
2022-08-23,13501738.00,,,,14024296.00
2022-08-24,13123276.00,,,,12836277.00
2022-08-25,13628640.00,,,,10145889.00
2022-08-26,14380984.00,,,,10198750.00
2022-08-27,14772734.00,,,,10165900.00
2022-08-28,13938971.00,,,,10277820.00
2022-08-29,14015531.00,,,,10279190.00
2022-08-30,14283247.00,,,,10278492.00
2022-08-31,14904706.00,,,,10514228.00
2022-09-01,14613576.00,,,,10849502.00
