date,tvl,fees,revenue,dex_vol,stbl
2018-09-28,92706.00,,,,
2018-09-29,1666951.00,,,,
2018-09-30,2546749.00,,,,
2018-10-01,2871881.00,,,,
2018-10-02,3163171.00,,,,
2018-10-03,3182250.00,,,,
2018-10-04,3214290.00,,,,
2018-10-05,2880069.00,,,,
2018-10-06,2737605.00,,,,
2018-10-07,2771518.00,,,,
2018-10-08,2759357.00,,,,
2018-10-09,2447623.00,,,,
2018-10-10,2504049.00,,,,
2018-10-11,2530048.00,,,,
2018-10-12,2525095.00,,,,
2018-10-13,2187035.00,,,,
2018-10-14,2254928.00,,,,
2018-10-15,2283336.00,,,,
2018-10-16,2241770.00,,,,
2018-10-17,2366345.00,,,,
2018-10-18,2441610.00,,,,
2018-10-19,2982430.00,,,,
2018-10-20,2935186.00,,,,
2018-10-21,3149009.00,,,,
2018-10-22,3180800.00,,,,
2018-10-23,3163527.00,,,,
2018-10-24,3305183.00,,,,
2018-10-25,3321894.00,,,,
2018-10-26,3614035.00,,,,
2018-10-27,3557918.00,,,,
2018-10-28,3565522.00,,,,
2018-10-29,3466812.00,,,,
2018-10-30,3578887.00,,,,
2018-10-31,3359281.00,,,,
2018-11-01,3407850.00,,,,
2018-11-02,3404064.00,,,,
2018-11-03,3483947.00,,,,
2018-11-04,3068829.00,,,,
2018-11-05,3891519.00,,,,
2018-11-06,3597734.00,,,,
2018-11-07,3627930.00,,,,
2018-11-08,3756933.00,,,,
2018-11-09,3664174.00,,,,
2018-11-10,3463691.00,,,,
2018-11-11,3359309.00,,,,
2018-11-12,3457620.00,,,,
2018-11-13,3323507.00,,,,
2018-11-14,3148612.00,,,,
2018-11-15,3118818.00,,,,
2018-11-16,2922890.00,,,,
2018-11-17,2847874.00,,,,
2018-11-18,2831932.00,,,,
2018-11-19,2758615.00,,,,
2018-11-20,2783005.00,,,,
2018-11-21,2244211.00,,,,
2018-11-22,1633304.00,,,,
2018-11-23,1970182.00,,,,
2018-11-24,3441249.00,,,,
2018-11-25,3669394.00,,,,
2018-11-26,3392858.00,,,,
2018-11-27,4305763.00,,,,
2018-11-28,4148602.00,,,,
2018-11-29,4725888.00,,,,
2018-11-30,5605412.00,,,,
2018-12-01,5851643.00,,,,
2018-12-02,5747876.00,,,,
2018-12-03,6277255.00,,,,
2018-12-04,5624514.00,,,,
2018-12-05,4483384.00,,,,
2018-12-06,4315901.00,,,,
2018-12-07,3095713.00,,,,
2018-12-08,2403176.00,,,,
2018-12-09,3097257.00,,,,
2018-12-10,3570329.00,,,,
2018-12-11,2620982.00,,,,
2018-12-12,2444810.00,,,,
2018-12-13,2672325.00,,,,
2018-12-14,2808484.00,,,,
2018-12-15,2569977.00,,,,
2018-12-16,2291944.00,,,,
2018-12-17,2629801.00,,,,
2018-12-18,2796907.00,,,,
2018-12-19,3076181.00,,,,
2018-12-20,3304500.00,,,,
2018-12-21,3330718.00,,,,
2018-12-22,3695444.00,,,,
2018-12-23,4700625.00,,,,
2018-12-24,4980480.00,,,,
2018-12-25,5416479.00,,,,
2018-12-26,6364928.00,,,,
2018-12-27,6000802.00,,,,
2018-12-28,6452074.00,,,,
2018-12-29,5810707.00,,,,
2018-12-30,6152224.00,,,,
2018-12-31,3389213.00,,,,
2019-01-01,3149383.00,,,,
2019-01-02,3055843.00,,,,
2019-01-03,3245097.00,,,,
2019-01-04,4503215.00,,,,
2019-01-05,7955856.00,,,,
2019-01-06,8174435.00,,,,
2019-01-07,8501654.00,,,,
2019-01-08,8459147.00,,,,
2019-01-09,8418224.00,,,,
2019-01-10,8645433.00,,,,
2019-01-11,8735787.00,,,,
2019-01-12,7753450.00,,,,
2019-01-13,6992096.00,,,,
2019-01-14,7345915.00,,,,
2019-01-15,7551676.00,,,,
2019-01-16,7051360.00,,,,
2019-01-17,6953264.00,,,,
2019-01-18,7861855.00,,,,
2019-01-19,7262642.00,,,,
2019-01-20,7026915.00,,,,
2019-01-21,7334531.00,,,,
2019-01-22,7566491.00,,,,
2019-01-23,7329360.00,,,,
2019-01-24,7858190.00,,,,
2019-01-25,7884985.00,,,,
2019-01-26,8144778.00,,,,
2019-01-27,8052949.00,,,,
2019-01-28,8083179.00,,,,
2019-01-29,7888824.00,,,,
2019-01-30,7625718.00,,,,
2019-01-31,7538060.00,,,,
2019-02-01,8386518.00,,,,
2019-02-02,8306878.00,,,,
2019-02-03,8152947.00,,,,
2019-02-04,8349486.00,,,,
2019-02-05,8373601.00,,,,
2019-02-06,8369028.00,,,,
2019-02-07,8474282.00,,,,
2019-02-08,8090335.00,,,,
2019-02-09,8353139.00,,,,
2019-02-10,9188962.00,,,,
2019-02-11,9459895.00,,,,
2019-02-12,9972452.00,,,,
2019-02-13,9222580.00,,,,
2019-02-14,9340432.00,,,,
2019-02-15,9241747.00,,,,
2019-02-16,9183803.00,,,,
2019-02-17,9564079.00,,,,
2019-02-18,9547237.00,,,,
2019-02-19,9901539.00,,,,
2019-02-20,10459663.00,,,,
