time,oi_usd
2026-04-29 12:00:00,1511249.07
2026-04-29 13:00:00,1483314.66
2026-04-29 14:00:00,1466790.01
2026-04-29 15:00:00,1459844.72
2026-04-29 16:00:00,1440235.42
2026-04-29 17:00:00,1421424.64
2026-04-29 18:00:00,1427911.68
2026-04-29 19:00:00,1423866.86
2026-04-29 20:00:00,1424781.04
2026-04-29 21:00:00,1443179.51
2026-04-29 22:00:00,1447015.06
2026-04-29 23:00:00,1459174.91
2026-04-30 00:00:00,1461764.00
2026-04-30 01:00:00,1473900.19
2026-04-30 02:00:00,1483811.45
2026-04-30 03:00:00,1498597.52
2026-04-30 04:00:00,1485572.89
2026-04-30 05:00:00,1485937.82
2026-04-30 06:00:00,1469616.63
2026-04-30 07:00:00,1461397.45
2026-04-30 08:00:00,1469230.96
2026-04-30 09:00:00,1482805.71
2026-04-30 10:00:00,1481346.32
2026-04-30 11:00:00,1483382.50
2026-04-30 12:00:00,1483316.85
2026-04-30 13:00:00,1463900.09
2026-04-30 14:00:00,1474113.71
2026-04-30 15:00:00,1449042.45
2026-04-30 16:00:00,1463445.44
2026-04-30 17:00:00,1462639.22
2026-04-30 18:00:00,1463752.73
2026-04-30 19:00:00,1418093.65
2026-04-30 20:00:00,1443812.44
2026-04-30 21:00:00,1423259.25
2026-04-30 22:00:00,1412147.75
2026-04-30 23:00:00,1421377.64
2026-05-01 00:00:00,1412448.98
2026-05-01 01:00:00,1410148.42
2026-05-01 02:00:00,1415726.56
2026-05-01 03:00:00,1423858.21
2026-05-01 04:00:00,1431110.74
2026-05-01 05:00:00,1432028.67
2026-05-01 06:00:00,1433440.02
2026-05-01 07:00:00,1432631.04
2026-05-01 08:00:00,1432530.04
2026-05-01 09:00:00,1440438.54
2026-05-01 10:00:00,1433534.60
2026-05-01 11:00:00,1429755.98
2026-05-01 12:00:00,1430321.27
2026-05-01 13:00:00,1423793.38
2026-05-01 14:00:00,1431829.59
2026-05-01 15:00:00,1434984.16
2026-05-01 16:00:00,1434716.16
2026-05-01 17:00:00,1444949.83
2026-05-01 18:00:00,1445036.42
2026-05-01 19:00:00,1430284.44
2026-05-01 20:00:00,1421496.45
2026-05-01 21:00:00,1411276.78
2026-05-01 22:00:00,1409549.99
2026-05-01 23:00:00,1407911.79
2026-05-02 00:00:00,1409347.40
2026-05-02 01:00:00,1400158.97
2026-05-02 02:00:00,1409270.49
2026-05-02 03:00:00,1404171.33
2026-05-02 04:00:00,1405727.58
2026-05-02 05:00:00,1408772.66
2026-05-02 06:00:00,1412012.86
2026-05-02 07:00:00,1409911.74
2026-05-02 08:00:00,1410641.87
2026-05-02 09:00:00,1410188.23
2026-05-02 10:00:00,1410860.39
2026-05-02 11:00:00,1395981.46
2026-05-02 12:00:00,1396014.22
2026-05-02 13:00:00,1392368.71
2026-05-02 14:00:00,1380146.19
2026-05-02 15:00:00,1382269.24
2026-05-02 16:00:00,1380168.69
2026-05-02 17:00:00,1406257.61
2026-05-02 18:00:00,1419747.74
2026-05-02 19:00:00,1413421.07
2026-05-02 20:00:00,1420723.81
2026-05-02 21:00:00,1415360.65
2026-05-02 22:00:00,1420951.14
2026-05-02 23:00:00,1410014.39
2026-05-03 00:00:00,1405049.98
2026-05-03 01:00:00,1410805.38
2026-05-03 02:00:00,1384287.16
2026-05-03 03:00:00,1366361.08
2026-05-03 04:00:00,1352155.62
2026-05-03 05:00:00,1342313.02
2026-05-03 06:00:00,1350509.91
2026-05-03 07:00:00,1340686.43
2026-05-03 08:00:00,1339026.79
2026-05-03 09:00:00,1415015.25
2026-05-03 10:00:00,1448122.38
2026-05-03 11:00:00,1461812.49
2026-05-03 12:00:00,1449274.12
2026-05-03 13:00:00,1463257.64
2026-05-03 14:00:00,1478255.38
2026-05-03 15:00:00,1507010.02
2026-05-03 16:00:00,1502830.71
2026-05-03 17:00:00,1502530.34
2026-05-03 18:00:00,1503960.25
2026-05-03 19:00:00,1491074.99
2026-05-03 20:00:00,1468291.81
2026-05-03 21:00:00,1477119.91
2026-05-03 22:00:00,1478154.80
2026-05-03 23:00:00,1447977.61
2026-05-04 00:00:00,1422386.81
2026-05-04 01:00:00,1443150.41
2026-05-04 02:00:00,1433602.43
2026-05-04 03:00:00,1453917.71
2026-05-04 04:00:00,1464292.72
2026-05-04 05:00:00,1576946.32
2026-05-04 06:00:00,1577102.59
2026-05-04 07:00:00,1550562.27
2026-05-04 08:00:00,1528669.26
2026-05-04 09:00:00,1556753.65
2026-05-04 10:00:00,1663867.05
2026-05-04 11:00:00,1610807.78
2026-05-04 12:00:00,1592016.18
2026-05-04 13:00:00,1602591.86
2026-05-04 14:00:00,1626093.77
2026-05-04 15:00:00,1615590.94
2026-05-04 16:00:00,1595062.17
2026-05-04 17:00:00,1614129.80
2026-05-04 18:00:00,1600379.63
2026-05-04 19:00:00,1584937.09
2026-05-04 20:00:00,1567828.74
2026-05-04 21:00:00,1609317.14
2026-05-04 22:00:00,1587534.63
2026-05-04 23:00:00,1571127.84
2026-05-05 00:00:00,1576451.63
2026-05-05 01:00:00,1572602.77
2026-05-05 02:00:00,1548960.97
2026-05-05 03:00:00,1561416.12
2026-05-05 04:00:00,1547870.84
2026-05-05 05:00:00,1558765.98
2026-05-05 06:00:00,1560016.97
2026-05-05 07:00:00,1542551.35
2026-05-05 08:00:00,1569041.39
2026-05-05 09:00:00,1579798.38
2026-05-05 10:00:00,1600848.97
2026-05-05 11:00:00,1614358.48
2026-05-05 12:00:00,1581843.43
2026-05-05 13:00:00,1579246.64
2026-05-05 14:00:00,1605693.79
2026-05-05 15:00:00,1599010.01
2026-05-05 16:00:00,1590933.66
2026-05-05 17:00:00,1558802.19
2026-05-05 18:00:00,1559275.76
2026-05-05 19:00:00,1564515.36
2026-05-05 20:00:00,1563261.94
2026-05-05 21:00:00,1583112.05
2026-05-05 22:00:00,1574784.66
2026-05-05 23:00:00,1584721.31
2026-05-06 00:00:00,1574322.94
2026-05-06 01:00:00,1589584.33
2026-05-06 02:00:00,1586381.26
2026-05-06 03:00:00,1593284.50
2026-05-06 04:00:00,1595766.28
2026-05-06 05:00:00,1589626.70
2026-05-06 06:00:00,1596849.26
2026-05-06 07:00:00,1589559.98
2026-05-06 08:00:00,1598005.54
2026-05-06 09:00:00,1605643.41
2026-05-06 10:00:00,1752478.28
2026-05-06 11:00:00,1706374.06
2026-05-06 12:00:00,1715917.30
2026-05-06 13:00:00,1694794.25
2026-05-06 14:00:00,1660032.48
2026-05-06 15:00:00,1671764.64
2026-05-06 16:00:00,1643602.55
2026-05-06 17:00:00,1650825.73
2026-05-06 18:00:00,1639999.44
2026-05-06 19:00:00,1635365.91
2026-05-06 20:00:00,1623760.98
2026-05-06 21:00:00,1627114.61
2026-05-06 22:00:00,1623407.09
2026-05-06 23:00:00,1627288.77
2026-05-07 00:00:00,1606634.95
2026-05-07 01:00:00,1570356.05
2026-05-07 02:00:00,1589852.60
2026-05-07 03:00:00,1615421.81
2026-05-07 04:00:00,1606272.07
2026-05-07 05:00:00,1626855.18
2026-05-07 06:00:00,1594018.66
2026-05-07 07:00:00,1589711.39
2026-05-07 08:00:00,1611461.35
2026-05-07 09:00:00,1606290.23
2026-05-07 10:00:00,1611948.32
2026-05-07 11:00:00,1607400.07
2026-05-07 12:00:00,1594867.95
2026-05-07 13:00:00,1627617.45
2026-05-07 14:00:00,1617654.68
2026-05-07 15:00:00,1604292.73
2026-05-07 16:00:00,1605610.12
2026-05-07 17:00:00,1647979.17
2026-05-07 18:00:00,1670793.57
2026-05-07 19:00:00,1669883.35
2026-05-07 20:00:00,1660452.71
2026-05-07 21:00:00,1680488.02
2026-05-07 22:00:00,1717365.87
2026-05-07 23:00:00,1703700.63
2026-05-08 00:00:00,1722482.78
2026-05-08 01:00:00,1714428.06
2026-05-08 02:00:00,1693184.11
2026-05-08 03:00:00,1656634.62
2026-05-08 04:00:00,1636285.24
2026-05-08 05:00:00,1661436.87
2026-05-08 06:00:00,1653906.28
2026-05-08 07:00:00,1660578.00
2026-05-08 08:00:00,1659613.93
2026-05-08 09:00:00,1638959.15
2026-05-08 10:00:00,1646340.83
2026-05-08 11:00:00,1660049.50
2026-05-08 12:00:00,1656201.30
2026-05-08 13:00:00,1651021.57
2026-05-08 14:00:00,1730612.98
2026-05-08 15:00:00,1708930.17
2026-05-08 16:00:00,1707005.09
2026-05-08 17:00:00,1693084.91
2026-05-08 18:00:00,1927753.44
2026-05-08 19:00:00,1941071.44
2026-05-08 20:00:00,1935369.96
2026-05-08 21:00:00,1967843.67
2026-05-08 22:00:00,1978291.85
2026-05-08 23:00:00,1949894.71
2026-05-09 00:00:00,1933106.38
2026-05-09 01:00:00,1975784.84
2026-05-09 02:00:00,2034063.46
2026-05-09 03:00:00,2045015.69
2026-05-09 04:00:00,2215386.80
2026-05-09 05:00:00,2159911.27
2026-05-09 06:00:00,2278237.74
2026-05-09 07:00:00,3017295.10
2026-05-09 08:00:00,2739171.44
2026-05-09 09:00:00,2548083.23
2026-05-09 10:00:00,2703071.96
2026-05-09 11:00:00,2576606.82
2026-05-09 12:00:00,2634490.80
2026-05-09 13:00:00,2685040.31
2026-05-09 14:00:00,2645760.93
2026-05-09 15:00:00,2404761.07
2026-05-09 16:00:00,2400333.89
2026-05-09 17:00:00,2412696.98
2026-05-09 18:00:00,2388743.66
2026-05-09 19:00:00,2326211.32
2026-05-09 20:00:00,2083178.47
2026-05-09 21:00:00,2054291.26
2026-05-09 22:00:00,2050212.84
2026-05-09 23:00:00,2039815.06
2026-05-10 00:00:00,2025478.69
2026-05-10 01:00:00,2059154.16
2026-05-10 02:00:00,2010445.83
2026-05-10 03:00:00,2026259.25
2026-05-10 04:00:00,1985139.64
2026-05-10 05:00:00,1983803.63
2026-05-10 06:00:00,1984894.66
2026-05-10 07:00:00,1979598.50
2026-05-10 08:00:00,1954833.90
2026-05-10 09:00:00,1969616.20
2026-05-10 10:00:00,1978767.42
2026-05-10 11:00:00,1985539.01
2026-05-10 12:00:00,1975310.54
2026-05-10 13:00:00,2014034.75
2026-05-10 14:00:00,2059234.83
2026-05-10 15:00:00,2100841.85
2026-05-10 16:00:00,2094135.56
2026-05-10 17:00:00,2100920.41
2026-05-10 18:00:00,2108569.53
2026-05-10 19:00:00,2130330.44
2026-05-10 20:00:00,2138816.15
2026-05-10 21:00:00,2155458.20
2026-05-10 22:00:00,2143434.96
2026-05-10 23:00:00,2156269.88
2026-05-11 00:00:00,2171589.60
2026-05-11 01:00:00,2166002.53
2026-05-11 02:00:00,2190654.12
2026-05-11 03:00:00,2176038.77
2026-05-11 04:00:00,2111552.98
2026-05-11 05:00:00,2080477.45
2026-05-11 06:00:00,2056228.32
2026-05-11 07:00:00,2045784.35
2026-05-11 08:00:00,2042074.05
2026-05-11 09:00:00,1949522.76
2026-05-11 10:00:00,1920850.28
2026-05-11 11:00:00,1897309.99
2026-05-11 12:00:00,1901204.22
2026-05-11 13:00:00,1841145.91
2026-05-11 14:00:00,1869591.02
2026-05-11 15:00:00,1873523.18
2026-05-11 16:00:00,1905849.01
2026-05-11 17:00:00,1919157.88
2026-05-11 18:00:00,1939723.54
2026-05-11 19:00:00,1931865.44
2026-05-11 20:00:00,1939272.47
2026-05-11 21:00:00,1915511.38
2026-05-11 22:00:00,1951263.20
2026-05-11 23:00:00,1935030.14
2026-05-12 00:00:00,1915304.02
2026-05-12 01:00:00,1921445.19
2026-05-12 02:00:00,1877762.79
2026-05-12 03:00:00,1900953.87
2026-05-12 04:00:00,1874569.48
2026-05-12 05:00:00,1872311.26
2026-05-12 06:00:00,1878783.10
2026-05-12 07:00:00,1879321.10
2026-05-12 08:00:00,1864528.28
2026-05-12 09:00:00,1849391.16
2026-05-12 10:00:00,1850486.52
2026-05-12 11:00:00,1840062.37
2026-05-12 12:00:00,1826267.03
2026-05-12 13:00:00,1839855.41
2026-05-12 14:00:00,1819792.33
2026-05-12 15:00:00,1810441.45
2026-05-12 16:00:00,1828113.02
2026-05-12 17:00:00,1832900.91
2026-05-12 18:00:00,1845860.82
2026-05-12 19:00:00,1875936.78
2026-05-12 20:00:00,1951803.97
2026-05-12 21:00:00,1892124.19
2026-05-12 22:00:00,1978129.26
2026-05-12 23:00:00,1949923.39
2026-05-13 00:00:00,1957606.26
2026-05-13 01:00:00,1930432.13
2026-05-13 02:00:00,1947195.45
2026-05-13 03:00:00,1932661.21
2026-05-13 04:00:00,1943162.88
2026-05-13 05:00:00,1963952.13
2026-05-13 06:00:00,1963230.30
2026-05-13 07:00:00,1973569.70
2026-05-13 08:00:00,1970058.51
2026-05-13 09:00:00,1966366.28
2026-05-13 10:00:00,1966639.67
2026-05-13 11:00:00,1954065.11
2026-05-13 12:00:00,1922873.16
2026-05-13 13:00:00,1863799.82
2026-05-13 14:00:00,1820445.21
2026-05-13 15:00:00,1808808.53
2026-05-13 16:00:00,1726892.91
2026-05-13 17:00:00,1737469.47
2026-05-13 18:00:00,1723615.80
2026-05-13 19:00:00,1753292.09
2026-05-13 20:00:00,1763321.77
2026-05-13 21:00:00,1741946.40
2026-05-13 22:00:00,1739477.04
2026-05-13 23:00:00,1722104.35
2026-05-14 00:00:00,1698147.51
2026-05-14 01:00:00,1715818.76
2026-05-14 02:00:00,1716857.11
2026-05-14 03:00:00,1707224.12
2026-05-14 04:00:00,1680375.32
2026-05-14 05:00:00,1688068.15
2026-05-14 06:00:00,1686253.63
2026-05-14 07:00:00,1656797.75
2026-05-14 08:00:00,1651200.25
2026-05-14 09:00:00,1655881.62
2026-05-14 10:00:00,1659589.89
2026-05-14 11:00:00,1661974.59
2026-05-14 12:00:00,1648521.08
2026-05-14 13:00:00,1656142.56
2026-05-14 14:00:00,1644658.49
2026-05-14 15:00:00,1670109.60
2026-05-14 16:00:00,1677410.56
2026-05-14 17:00:00,1656365.53
2026-05-14 18:00:00,1651420.62
2026-05-14 19:00:00,1644432.09
2026-05-14 20:00:00,1641138.22
2026-05-14 21:00:00,1640879.79
2026-05-14 22:00:00,1637346.32
2026-05-14 23:00:00,1633333.41
2026-05-15 00:00:00,1617699.81
2026-05-15 01:00:00,1595256.88
2026-05-15 02:00:00,1614320.87
2026-05-15 03:00:00,1613642.99
2026-05-15 04:00:00,1610727.35
2026-05-15 05:00:00,1587692.75
2026-05-15 06:00:00,1570707.00
2026-05-15 07:00:00,1573035.50
2026-05-15 08:00:00,1550195.22
2026-05-15 09:00:00,1544449.97
2026-05-15 10:00:00,1540392.52
2026-05-15 11:00:00,1552792.65
2026-05-15 12:00:00,1583298.62
2026-05-15 13:00:00,1547881.94
2026-05-15 14:00:00,1489426.48
2026-05-15 15:00:00,1510020.51
2026-05-15 16:00:00,1486016.95
2026-05-15 17:00:00,1483898.30
2026-05-15 18:00:00,1495634.44
2026-05-15 19:00:00,1483914.98
2026-05-15 20:00:00,1467340.32
2026-05-15 21:00:00,1475238.72
2026-05-15 22:00:00,1459986.61
2026-05-15 23:00:00,1465831.70
2026-05-16 00:00:00,1452932.47
2026-05-16 01:00:00,1454842.97
2026-05-16 02:00:00,1459240.71
2026-05-16 03:00:00,1486936.86
2026-05-16 04:00:00,1489321.08
2026-05-16 05:00:00,1480611.86
2026-05-16 06:00:00,1480115.06
2026-05-16 07:00:00,1451551.74
2026-05-16 08:00:00,1463937.03
2026-05-16 09:00:00,1466146.65
2026-05-16 10:00:00,1450436.19
2026-05-16 11:00:00,1445454.55
2026-05-16 12:00:00,1451120.30
2026-05-16 13:00:00,1440650.35
2026-05-16 14:00:00,1443818.74
2026-05-16 15:00:00,1443752.08
2026-05-16 16:00:00,1449385.82
2026-05-16 17:00:00,1443277.33
2026-05-16 18:00:00,1444558.22
2026-05-16 19:00:00,1446175.68
2026-05-16 20:00:00,1442195.96
2026-05-16 21:00:00,1439109.45
2026-05-16 22:00:00,1440543.49
2026-05-16 23:00:00,1426223.42
2026-05-17 00:00:00,1440596.45
2026-05-17 01:00:00,1446879.46
2026-05-17 02:00:00,1445302.99
2026-05-17 03:00:00,1446923.16
2026-05-17 04:00:00,1466304.83
2026-05-17 05:00:00,1479596.80
2026-05-17 06:00:00,1480353.77
2026-05-17 07:00:00,1472919.06
2026-05-17 08:00:00,1461149.88
2026-05-17 09:00:00,1454118.54
2026-05-17 10:00:00,1450327.77
2026-05-17 11:00:00,1442267.54
2026-05-17 12:00:00,1439553.71
2026-05-17 13:00:00,1433133.57
2026-05-17 14:00:00,1434056.14
2026-05-17 15:00:00,1436824.56
2026-05-17 16:00:00,1427231.40
2026-05-17 17:00:00,1431177.76
2026-05-17 18:00:00,1431003.28
2026-05-17 19:00:00,1422218.31
2026-05-17 20:00:00,1460681.28
2026-05-17 21:00:00,1446037.02
2026-05-17 22:00:00,1426611.00
2026-05-17 23:00:00,1418030.83
2026-05-18 00:00:00,1391921.12
2026-05-18 01:00:00,1397342.76
2026-05-18 02:00:00,1391034.62
2026-05-18 03:00:00,1383526.43
2026-05-18 04:00:00,1376474.38
2026-05-18 05:00:00,1399293.40
2026-05-18 06:00:00,1392991.80
2026-05-18 07:00:00,1386747.32
2026-05-18 08:00:00,1410899.28
2026-05-18 09:00:00,1411783.99
2026-05-18 10:00:00,1418286.75
2026-05-18 11:00:00,1415691.89
2026-05-18 12:00:00,1427531.85
2026-05-18 13:00:00,1413701.39
2026-05-18 14:00:00,1412109.28
2026-05-18 15:00:00,1397003.60
2026-05-18 16:00:00,1411475.67
2026-05-18 17:00:00,1410201.61
2026-05-18 18:00:00,1408521.40
2026-05-18 19:00:00,1405853.03
2026-05-18 20:00:00,1418002.35
2026-05-18 21:00:00,1419481.22
2026-05-18 22:00:00,1422622.41
2026-05-18 23:00:00,1420531.40
2026-05-19 00:00:00,1400132.29
2026-05-19 01:00:00,1407948.02
2026-05-19 02:00:00,1426114.95
2026-05-19 03:00:00,1421465.91
2026-05-19 04:00:00,1410333.08
2026-05-19 05:00:00,1408420.28
