time,oi_A,oi_6,oi_3
2026-05-10 12:00:00,,66941715.89,
2026-05-10 13:00:00,,61054813.07,
2026-05-10 14:00:00,,62956678.77,
2026-05-10 15:00:00,,61285185.75,
2026-05-10 16:00:00,,63532112.41,
2026-05-10 17:00:00,,62886121.02,
2026-05-10 18:00:00,,62854870.29,
2026-05-10 19:00:00,,62004431.05,
2026-05-10 20:00:00,,61688483.47,
2026-05-10 21:00:00,,59751868.61,
2026-05-10 22:00:00,,63611360.72,
2026-05-10 23:00:00,,64464878.06,
2026-05-11 00:00:00,,63344940.35,
2026-05-11 01:00:00,,65366002.70,
2026-05-11 02:00:00,,65777999.23,
2026-05-11 03:00:00,,65485048.76,
2026-05-11 04:00:00,,63516817.02,
2026-05-11 05:00:00,,65160532.04,
2026-05-11 06:00:00,,63661186.97,
2026-05-11 07:00:00,,63063621.83,
2026-05-11 08:00:00,,64257718.01,
2026-05-11 09:00:00,,62968006.33,
2026-05-11 10:00:00,,63230315.06,
2026-05-11 11:00:00,,63473101.46,
2026-05-11 12:00:00,,64275838.23,
2026-05-11 13:00:00,,63993069.53,
2026-05-11 14:00:00,,63119540.03,
2026-05-11 15:00:00,,65028890.90,
2026-05-11 16:00:00,,66769990.16,
2026-05-11 17:00:00,,64763951.51,
2026-05-11 18:00:00,,64031065.95,
2026-05-11 19:00:00,,64275687.28,
2026-05-11 20:00:00,,47015293.85,
2026-05-11 21:00:00,,41857204.65,
2026-05-11 22:00:00,,43900666.13,
2026-05-11 23:00:00,,43485656.75,
2026-05-12 00:00:00,,40636613.94,
2026-05-12 01:00:00,,40847514.30,
2026-05-12 02:00:00,,43014278.09,
2026-05-12 03:00:00,,42465394.05,
2026-05-12 04:00:00,,42028314.93,
2026-05-12 05:00:00,,40765121.38,
2026-05-12 06:00:00,,38253595.95,
2026-05-12 07:00:00,,38314378.94,
2026-05-12 08:00:00,,37571968.89,
2026-05-12 09:00:00,,37946066.27,
2026-05-12 10:00:00,,37718760.38,
2026-05-12 11:00:00,,37888300.57,
2026-05-12 12:00:00,,38213740.99,
2026-05-12 13:00:00,,38132315.00,
2026-05-12 14:00:00,,37628702.27,
2026-05-12 15:00:00,,37610911.52,
2026-05-12 16:00:00,,36274547.55,
2026-05-12 17:00:00,,37032170.96,
2026-05-12 18:00:00,,37596359.47,
2026-05-12 19:00:00,,37579880.32,
2026-05-12 20:00:00,,38751910.50,
2026-05-12 21:00:00,,38548873.53,
2026-05-12 22:00:00,,38255116.43,
2026-05-12 23:00:00,,38696207.44,
2026-05-13 00:00:00,,38369869.55,
2026-05-13 01:00:00,,37437007.45,
2026-05-13 02:00:00,,37511247.18,
2026-05-13 03:00:00,,38761157.66,
2026-05-13 04:00:00,,40309936.26,
2026-05-13 05:00:00,,40531759.09,
2026-05-13 06:00:00,,41599919.04,
2026-05-13 07:00:00,,40715252.22,
2026-05-13 08:00:00,,40508546.94,
2026-05-13 09:00:00,,41866044.79,
2026-05-13 10:00:00,,43529172.28,
2026-05-13 11:00:00,,45531349.73,
2026-05-13 12:00:00,,47086830.21,
2026-05-13 13:00:00,,46805325.94,
2026-05-13 14:00:00,,47289783.59,
2026-05-13 15:00:00,,49170399.00,
2026-05-13 16:00:00,,43410923.19,
2026-05-13 17:00:00,,45951890.44,
2026-05-13 18:00:00,,47748620.83,
2026-05-13 19:00:00,,48952265.14,
2026-05-13 20:00:00,,49598373.89,
2026-05-13 21:00:00,,48983163.59,
2026-05-13 22:00:00,,48480494.12,
2026-05-13 23:00:00,,48088752.67,
2026-05-14 00:00:00,,48986596.65,
2026-05-14 01:00:00,,48231397.79,
2026-05-14 02:00:00,,47851745.35,
2026-05-14 03:00:00,,48157297.20,
2026-05-14 04:00:00,,45167893.72,
2026-05-14 05:00:00,,45540574.59,
2026-05-14 06:00:00,,45462621.13,
2026-05-14 07:00:00,,44432942.13,
2026-05-14 08:00:00,,44897334.18,
2026-05-14 09:00:00,,44882222.28,
2026-05-14 10:00:00,,44461137.71,
2026-05-14 11:00:00,,44228630.67,
2026-05-14 12:00:00,,43509807.16,
2026-05-14 13:00:00,,45965170.35,
2026-05-14 14:00:00,,47425037.18,
2026-05-14 15:00:00,,47867325.97,
2026-05-14 16:00:00,,45323995.85,
2026-05-14 17:00:00,,48969313.29,
2026-05-14 18:00:00,,50268495.85,
2026-05-14 19:00:00,,49953589.84,
2026-05-14 20:00:00,,49021691.22,
2026-05-14 21:00:00,,48510416.29,
2026-05-14 22:00:00,,47208879.47,
2026-05-14 23:00:00,,46604131.46,
2026-05-15 00:00:00,,47942987.55,
2026-05-15 01:00:00,,48545186.97,
2026-05-15 02:00:00,,48358803.52,
2026-05-15 03:00:00,,48599540.74,
2026-05-15 04:00:00,,47209276.78,
2026-05-15 05:00:00,,46376187.26,
2026-05-15 06:00:00,,29097684.13,
2026-05-15 07:00:00,,37078049.30,
2026-05-15 08:00:00,,35293551.58,
2026-05-15 09:00:00,,34868583.72,
2026-05-15 10:00:00,,34715015.47,
2026-05-15 11:00:00,,32928719.40,
2026-05-15 12:00:00,,34197474.09,
2026-05-15 13:00:00,,34361350.82,
2026-05-15 14:00:00,,33298175.63,
2026-05-15 15:00:00,,33620651.05,
2026-05-15 16:00:00,,33474250.00,
2026-05-15 17:00:00,,33142098.65,
2026-05-15 18:00:00,,33392651.78,
2026-05-15 19:00:00,,33300224.56,
2026-05-15 20:00:00,,33235967.12,
2026-05-15 21:00:00,,33298685.41,
2026-05-15 22:00:00,,35129243.96,
2026-05-15 23:00:00,,34214883.12,
2026-05-16 00:00:00,,35613101.87,
2026-05-16 01:00:00,,34817228.79,
2026-05-16 02:00:00,,37596539.49,
2026-05-16 03:00:00,,37080659.48,
2026-05-16 04:00:00,,37645005.60,
2026-05-16 05:00:00,,37743705.51,
2026-05-16 06:00:00,,39061934.62,
2026-05-16 07:00:00,,37008221.62,
2026-05-16 08:00:00,,37405655.87,
2026-05-16 09:00:00,,36863551.13,
2026-05-16 10:00:00,,38087004.66,
2026-05-16 11:00:00,,37511627.90,
2026-05-16 12:00:00,,37530357.69,
2026-05-16 13:00:00,,37728351.45,
2026-05-16 14:00:00,,38524179.71,
2026-05-16 15:00:00,,36313456.26,
2026-05-16 16:00:00,,37606367.02,
2026-05-16 17:00:00,,37275592.41,
2026-05-16 18:00:00,,37441395.75,
2026-05-16 19:00:00,,37654091.95,
2026-05-16 20:00:00,,37439817.53,
2026-05-16 21:00:00,,37401188.03,
2026-05-16 22:00:00,,36495986.75,
2026-05-16 23:00:00,,36140481.84,
2026-05-17 00:00:00,,36340416.22,
2026-05-17 01:00:00,,36718244.56,
