date,tvl,fees,revenue,dex_vol,stbl
2021-09-28,4586510.00,,,,
2021-09-29,4341979.00,,,,
2021-09-30,4119936.00,,,,
2021-10-01,4253016.00,,,,
2021-10-02,4516429.00,,,,
2021-10-03,4493902.00,,,,
2021-10-04,4635870.00,,,,
2021-10-05,4720360.00,,,,
2021-10-06,4779217.00,,,,
2021-10-07,4754677.00,,,,
2021-10-08,4716348.00,,,,
2021-10-09,4719491.00,,,,
2021-10-10,4607052.00,,,,
2021-10-11,4663608.00,,,,
2021-10-12,4715442.00,,,,
2021-10-13,4659273.00,,,,
2021-10-14,4605736.00,,,,
2021-10-15,4511328.00,,,,
2021-10-16,4412096.00,,,,
2021-10-17,4496820.00,,,,
2021-10-18,4541386.00,,,,
2021-10-19,4541386.00,,,,
2021-10-20,4393250.00,,,,
2021-10-21,4400354.00,,,,
2021-10-22,4585308.00,,,,
2021-10-23,4564076.00,,,,
2021-10-24,4485936.00,,,,
2021-10-25,4599450.00,,,,
2021-10-26,4559155.00,,,,
2021-10-27,4605082.00,,,,
2021-10-28,4669458.00,,,,
2021-10-29,4322160.00,,,,
2021-10-30,4381835.00,,,,
2021-10-31,4622711.00,,,,
2021-11-01,4788937.00,,,,
2021-11-02,4757166.00,,,,
2021-11-03,4637617.00,,,,
2021-11-04,4621138.00,,,,
2021-11-05,4612199.00,,,,
2021-11-06,4773068.00,,,,
2021-11-07,4844346.00,,,,
2021-11-08,4770479.00,,,,
2021-11-09,4811928.00,,,,
2021-11-10,4909348.00,,,,
2021-11-11,4752004.00,,,,
2021-11-12,4535738.00,,,,
2021-11-13,4573251.00,,,,
2021-11-14,4434457.00,,,,
2021-11-15,3957279.00,,,,
2021-11-16,3949211.00,,,,
2021-11-17,3819972.00,,,,
2021-11-18,3596226.00,,,,
2021-11-19,4035784.00,,,,
2021-11-20,3767835.00,,,,
2021-11-21,3918448.00,,,,
2021-11-22,3990316.00,,,,
2021-11-23,3937347.00,,,,
2021-11-24,3879973.00,,,,
2021-11-25,4040084.00,,,,
2021-11-26,3944892.00,,,,
2021-11-27,4025090.00,,,,
2021-11-28,3828331.00,,,,
2021-11-29,3891782.00,,,,
2021-11-30,3995501.00,,,,
2021-12-01,4054376.00,,,,
2021-12-02,4090868.00,,,,
2021-12-03,4039761.00,,,,
2021-12-04,4009278.00,,,,
2021-12-05,3896017.00,,,,
2021-12-06,3270050.00,,,,
2021-12-07,3203178.00,,,,
2021-12-08,3350402.00,,,,
2021-12-09,3217527.00,,,,
2021-12-10,3690120.00,,,,
2021-12-15,2737635.00,,,,
2021-12-16,2729451.00,,,,
2021-12-17,2844855.00,,,,
2021-12-18,2784847.00,,,,
2021-12-19,2792904.00,,,,
2021-12-20,2938025.00,,,,
2021-12-21,2838321.00,,,,
2021-12-22,2803232.00,,,,
2021-12-23,2899906.00,,,,
2021-12-24,2826651.00,,,,
2021-12-25,2807477.00,,,,
2021-12-26,2824444.00,,,,
2021-12-27,2792005.00,,,,
2021-12-28,2750281.00,,,,
2021-12-29,2516495.00,,,,
2021-12-30,2386724.00,,,,
2021-12-31,2359290.00,,,,
2022-01-01,2326285.00,,,,
2022-01-02,2351048.00,,,,
2022-01-03,2348689.00,,,,
2022-01-04,2478101.00,,,,
2022-01-05,2396774.00,,,,
2022-01-06,2353693.00,,,,
2022-01-07,2254737.00,,,,
2022-01-08,2177343.00,,,,
2022-01-09,2120678.00,,,,
2022-01-10,2044314.00,,,,
2022-01-11,2061219.00,,,,
2022-01-12,1964405.00,,,,
2022-01-13,2032877.00,,,,
2022-01-14,2077887.00,,,,
2022-01-15,2057446.00,,,,
2022-01-16,2066639.00,,,,
2022-01-17,2097136.00,,,,
2022-01-18,2076767.00,,,,
2022-01-19,2036499.00,,,,
2022-01-20,2009514.00,,,,
2022-01-21,1903783.00,,,,
2022-01-22,1900466.00,,,,
2022-01-23,1759933.00,,,,
2022-01-24,1487158.00,,,,
2022-01-25,1620836.00,,,,
2022-01-26,1465223.00,,,,
2022-01-27,1427661.00,,,,
2022-01-28,1426201.00,,,,
2022-01-29,1230959.00,,,,
2022-01-30,1369160.00,,,,
2022-01-31,1369160.00,,,,
2022-02-01,1369160.00,,,,
2022-02-02,1369160.00,,,,
2022-02-03,1369160.00,,,,
2022-02-04,1369160.00,,,,
2022-02-05,1369160.00,,,,
2022-02-06,1369160.00,,,,
2022-02-07,1369160.00,,,,
2022-02-08,1369160.00,,,,
2022-02-09,1369160.00,,,,
2022-02-10,1369160.00,,,,
2022-02-11,1369160.00,,,,
2022-02-12,1369160.00,,,,
2022-02-13,1369160.00,,,,
2022-02-14,1369160.00,,,,
2022-02-15,1369160.00,,,,
2022-02-16,1369160.00,,,,
2022-02-17,1369160.00,,,,
2022-02-18,1369160.00,,,,
2022-02-19,1369160.00,,,,
2022-02-20,1369160.00,,,,
2022-02-21,1369160.00,,,,
2022-02-22,1369160.00,,,,
2022-02-23,1369160.00,,,,
2022-02-24,1369160.00,,,,
2022-02-25,1369160.00,,,,
2022-02-26,1369160.00,,,,
2022-02-27,1369160.00,,,,
2022-02-28,1369160.00,,,,
2022-03-01,1369160.00,,,,
2022-03-02,1369160.00,,,,
2022-03-03,1369160.00,,,,
2022-03-04,1369160.00,,,,
2022-03-05,1369160.00,,,,
2022-03-06,1369160.00,,,,
2022-03-07,1369160.00,,,,
2022-03-08,1369160.00,,,,
2022-03-09,1369160.00,,,,
2022-03-10,1369160.00,,,,
2022-03-11,1369160.00,,,,
2022-03-12,1369160.00,,,,
2022-03-13,1369160.00,,,,
2022-03-14,1369160.00,,,,
2022-03-15,1369160.00,,,,
2022-03-16,1369160.00,,,,
2022-03-17,1369160.00,,,,
2022-03-18,1369160.00,,,,
2022-03-19,1369160.00,,,,
2022-03-20,1369160.00,,,,
2022-03-21,1369160.00,,,,
2022-03-22,1369160.00,,,,
2022-03-23,1369160.00,,,,
2022-03-24,1369160.00,,,,
2022-03-25,1369160.00,,,,
2022-03-26,1369160.00,,,,
2022-03-27,1369160.00,,,,
2022-03-28,1369160.00,,,,
2022-03-29,1369160.00,,,,
2022-03-30,1369160.00,,,,
2022-03-31,1369160.00,,,,
2022-04-01,1369160.00,,,,
2022-04-02,1369160.00,,,,
2022-04-03,1370520.00,,,,
2022-04-04,1317672.00,,,,
2022-04-05,1314003.00,,,,
2022-04-06,1297919.00,,,,
2022-04-07,1351364.00,,,,
2022-04-08,1270962.00,,,,
2022-04-09,1219755.00,,,,
2022-04-10,1195327.00,,,,
2022-04-11,1196096.00,,,,
2022-04-12,1200663.00,,,,
2022-04-13,1153906.00,,,,
2022-04-14,1162010.00,,,,
2022-04-15,1186918.00,,,,
2022-04-16,1215603.00,,,,
2022-04-17,1255532.00,,,,
2022-04-18,1347458.00,,,,
2022-04-19,1389681.00,,,,
2022-04-20,42389708.00,,,,
2022-04-21,43857239.00,,,,
2022-04-22,45790046.00,,,,
2022-04-23,43048267.00,,,,
2022-04-24,42872086.00,,,,
2022-04-25,49198512.00,,,,
2022-04-26,68957552.00,,,,
2022-04-27,73580017.00,,,,
2022-04-28,72239293.00,,,,
2022-04-29,73804013.00,,,,
2022-04-30,66654037.00,,,,
2022-05-01,65449741.00,,,,
2022-05-02,53574990.00,,,,
2022-05-03,50679729.00,,,,
2022-05-04,49522912.00,,,,
2022-05-05,48678889.00,,,,
2022-05-06,46981811.00,,,,
2022-05-07,43874518.00,,,,
2022-05-08,43531632.00,,,,
2022-05-09,41551847.00,,,,
2022-05-10,40162819.00,,,,
2022-05-11,36188674.00,,,,
2022-05-12,37411520.00,,,,
2022-05-13,33589956.00,,,,
2022-05-14,24897671.00,,,,
2022-05-15,25282640.00,,,,
2022-05-16,25365195.00,,,,
2022-05-17,22037604.00,,,,
2022-05-18,21497125.00,,,,
2022-05-19,21846077.00,,,,
2022-05-20,21036933.00,,,,
2022-05-21,21684790.00,,,,
2022-05-22,21449961.00,,,,
2022-05-23,22421166.00,,,,
2022-05-24,24252055.00,,,,
2022-05-25,22975120.00,,,,
2022-05-26,23151600.00,,,,
2022-05-27,22888214.00,,,,
2022-05-28,22855293.00,,,,
2022-05-29,22899313.00,,,,
2022-05-30,22326702.00,,,,
2022-05-31,21589436.00,,,,
2022-06-01,22311996.00,,,,
2022-06-02,22111318.00,,,,
2022-06-03,21034823.00,,,,
2022-06-04,21460619.00,,,,
2022-06-05,21054703.00,,,,
2022-06-06,21095922.00,,,,
2022-06-07,21141083.00,,,,
2022-06-08,20825636.00,,,,
2022-06-09,20953749.00,,,,
2022-06-10,21084548.00,,,,
2022-06-11,20917069.00,,,,
2022-06-12,20346839.00,,,,
2022-06-13,19528744.00,,,,
2022-06-14,18465015.00,,,,
2022-06-15,16256007.00,,,,
2022-06-16,16757354.00,,,,
2022-06-17,13534401.00,,,,
2022-06-18,12664568.00,,,,
2022-06-19,11939414.00,,,,
2022-06-20,11279283.00,,,,
2022-06-21,11591785.00,,,,
2022-06-22,11742139.00,,,,
2022-06-23,11748487.00,,,,
2022-06-24,11543533.00,,,,
2022-06-25,11916712.00,,,,
2022-06-26,12049831.00,,,,
2022-06-27,12489847.00,,,,
2022-06-28,11955552.00,,,,
2022-06-29,11778987.00,,,,
2022-06-30,11525356.00,,,,
2022-07-01,11308566.00,,,,
2022-07-02,11465895.00,,,,
2022-07-03,11067901.00,,,,
2022-07-04,10939836.00,,,,
2022-07-05,10909638.00,,,,
2022-07-06,10305241.00,,,,
2022-07-07,10212315.00,,,,
2022-07-08,9250459.00,,,,
2022-07-09,9438892.00,,,,
2022-07-10,9400731.00,,,,
2022-07-11,9321238.00,,,,
2022-07-12,9057503.00,,,,
2022-07-13,8764770.00,,,,
2022-07-14,8515752.00,,,,
2022-07-15,8873457.00,,,,
2022-07-16,8864320.00,,,,
2022-07-17,8897219.00,,,,
2022-07-18,9155141.00,,,,
2022-07-19,9200487.00,,,,
2022-07-20,8587399.00,,,,
2022-07-21,8611332.00,,,,
2022-07-22,8516454.00,,,,
2022-07-23,8790523.00,,,,
2022-07-24,8651681.00,,,,
2022-07-25,8721914.00,,,,
2022-07-26,8663449.00,,,,
2022-07-27,8334707.00,,,,
2022-07-28,8255977.00,,,,
2022-07-29,8530569.00,,,,
2022-07-30,8759192.00,,,,
2022-07-31,10437426.00,,,,
2022-08-01,10391751.00,,,,
2022-08-02,10449656.00,,,,
2022-08-03,10362758.00,,,,
2022-08-04,10136926.00,,,,
2022-08-05,10270074.00,,,,
2022-08-06,10326589.00,,,,
2022-08-07,10521917.00,,,,
2022-08-08,10487550.00,,,,
2022-08-09,10571143.00,,,,
2022-08-10,10890382.00,,,,
2022-08-11,10387390.00,,,,
2022-08-12,10634683.00,,,,
2022-08-13,10664860.00,,,,
2022-08-14,10802125.00,,,,
2022-08-15,10678865.00,,,,
2022-08-16,10483400.00,,,,
2022-08-17,10214720.00,,,,
2022-08-18,10255657.00,,,,
2022-08-19,10174071.00,,,,
2022-08-20,10090003.00,,,,
2022-08-21,9475382.00,,,,
2022-08-22,9412996.00,,,,
