date,tvl,fees,revenue,dex_vol,stbl
2022-01-03,822261.00,,,,
2022-01-04,846902.00,,,,
2022-01-05,1057849.00,,,,
2022-01-06,1053824.00,,,,
2022-01-07,1728140.00,,,,
2022-01-08,1792241.00,,,,
2022-01-09,1846144.00,,,,
2022-01-10,1833250.00,,,,
2022-01-11,1710767.00,,,,
2022-01-12,1584547.00,,,,
2022-01-13,1731530.00,,,,
2022-01-14,1882520.00,,,,
2022-01-15,1918580.00,,,,
2022-01-16,1928448.00,,,,
2022-01-17,2337835.00,,,,
2022-01-18,2699501.00,,,,
2022-01-19,3210992.00,,,,
2022-01-20,3589835.00,,,,
2022-01-21,3227583.00,,,,
2022-01-22,45952795.00,,,,
2022-01-23,87789515.00,,,,
2022-01-24,85321599.00,,,,
2022-01-25,82709121.00,,,,
2022-01-26,77240896.00,,,,
2022-01-27,76247591.00,,,,
2022-01-28,79406689.00,,,,
2022-01-29,74306961.00,,,,
2022-01-30,74479283.00,,,,
2022-01-31,75146518.00,,,,
2022-02-01,72413362.00,,,,
2022-02-02,74889090.00,,,,
2022-02-03,75041907.00,,,,
2022-02-04,72002522.00,,,,
2022-02-05,74577705.00,,,,
2022-02-06,81200044.00,,,,
2022-02-07,82879040.00,,,,
2022-02-08,81792068.00,,,,
2022-02-09,86883200.00,,,,
2022-02-10,91834004.00,,,,
2022-02-11,98442987.00,,,,
2022-02-12,98486012.00,,,,
2022-02-13,96730599.00,,,,
2022-02-14,100189882.00,,,,
2022-02-15,105103215.00,,,,
2022-02-16,114640789.00,,,,
2022-02-17,127243665.00,,,,
2022-02-18,129717982.00,,,,
2022-02-19,127817331.00,,,,
2022-02-20,127808940.00,,,,
2022-02-21,129529514.00,,,,
2022-02-22,122683295.00,,,,
2022-02-23,115670198.00,,,,
2022-02-24,120074850.00,,,,
2022-02-25,118245647.00,,,,
2022-02-26,111846344.00,,,,
2022-02-27,120405891.00,,,,
2022-02-28,118999196.00,,,,
2022-03-01,113898508.00,,,,
2022-03-02,134273373.00,,,,
2022-03-03,132164729.00,,,,
2022-03-04,132428902.00,,,,
2022-03-05,136632798.00,,,,
2022-03-06,135620352.00,,,,
2022-03-07,152661491.00,,,,
2022-03-08,158557014.00,,,,
2022-03-09,161661780.00,,,,
2022-03-10,166096364.00,,,,
2022-03-11,175493095.00,,,,
2022-03-12,167141647.00,,,,
2022-03-13,170552521.00,,,,
2022-03-14,177402489.00,,,,
2022-03-15,182816016.00,,,,
2022-03-16,191248491.00,,,,
2022-03-17,200464372.00,,,,
2022-03-18,219419698.00,,,,
2022-03-19,225828866.00,,,,
2022-03-20,240788532.00,,,,
2022-03-21,271463815.00,,,,
2022-03-22,276197206.00,,,,
2022-03-23,288010826.00,,,,
2022-03-24,316360151.00,,,,
