time,oi_usd,oi_base,tt_pos_ls,tt_acct_ls,global_ls,taker_ls
2023-11-14 13:00:00,1774005.62,4054870.0000,0.931349,1.322695,1.951827,0.692288
2023-11-14 14:00:00,3871728.20,8615049.0000,0.935181,1.181388,1.878444,0.864103
2023-11-14 15:00:00,4742084.79,10026264.0000,0.963044,1.038760,1.710526,0.832243
2023-11-14 16:00:00,4928356.11,10388609.0000,1.001136,1.053719,1.561878,1.110378
2023-11-14 17:00:00,9767860.07,17769438.0000,1.086904,0.747729,0.973545,1.059799
2023-11-14 18:00:00,7313443.15,14902343.0000,1.052770,0.992091,1.172183,0.689994
2023-11-14 19:00:00,6423166.71,13501593.0000,1.088488,1.133612,1.301306,1.259814
2023-11-14 20:00:00,8112556.28,15703570.0000,1.121969,0.938884,1.163458,0.885140
2023-11-14 21:00:00,7261025.53,14709147.0000,1.149052,1.050669,1.319407,0.962399
2023-11-14 22:00:00,7056888.49,14385769.0000,1.144766,1.020329,1.354406,1.036547
2023-11-14 23:00:00,7449753.58,14493684.0000,1.129271,0.946514,1.296172,0.950775
2023-11-15 00:00:00,8447990.51,15799496.0000,1.120047,0.870175,1.169045,1.134567
2023-11-15 01:00:00,7998883.93,15562031.0000,1.110291,0.917127,1.222995,1.576430
2023-11-15 02:00:00,8492830.42,16351233.0000,1.139001,0.877533,1.113088,1.524309
2023-11-15 03:00:00,8228725.87,16822110.0000,1.255958,1.185567,1.338028,1.234798
2023-11-15 04:00:00,8415994.87,17042752.0000,1.230237,1.258220,1.411736,0.568006
2023-11-15 05:00:00,8079188.68,16664746.0000,1.192590,1.279762,1.527461,1.151467
2023-11-15 06:00:00,8786748.07,17332904.0000,1.165185,1.152878,1.353111,0.722764
2023-11-15 07:00:00,8212118.28,16684515.0000,1.162018,1.296008,1.504904,0.976187
2023-11-15 08:00:00,8293302.90,16673662.0000,1.153470,1.202166,1.418217,1.114548
2023-11-15 09:00:00,9038471.58,18030065.0000,1.121873,1.222715,1.458685,0.892509
2023-11-15 10:00:00,9405158.48,18448722.0000,1.100038,1.158983,1.247748,1.534196
2023-11-15 11:00:00,10991222.59,20949797.0000,1.102878,0.958413,1.022316,1.040613
2023-11-15 12:00:00,13960614.81,24320524.0000,1.089828,0.657991,0.781640,1.113471
2023-11-15 13:00:00,13605339.80,23870449.0000,1.110523,0.661319,0.697312,1.159359
2023-11-15 14:00:00,11808679.75,21498628.0000,1.119039,0.714286,0.707758,0.742476
2023-11-15 15:00:00,11160811.62,20765717.0000,1.105739,0.809363,0.809559,0.666609
2023-11-15 16:00:00,11544894.81,21032196.0000,1.087300,0.829462,0.906952,1.255282
2023-11-15 17:00:00,11442066.87,21174382.0000,1.089779,0.868249,0.943172,0.857726
2023-11-15 18:00:00,10507408.79,20100980.0000,1.086192,0.993113,1.023927,0.491614
2023-11-15 19:00:00,10569796.68,19990180.0000,1.096517,1.013091,1.093784,1.005816
2023-11-15 20:00:00,10561707.67,20004763.0000,1.093172,1.023756,1.109959,1.113130
2023-11-15 21:00:00,9787987.34,19003925.0000,1.083258,1.076378,1.197551,1.237698
2023-11-15 22:00:00,9890296.75,18997910.0000,1.079190,1.075990,1.190936,1.251431
2023-11-15 23:00:00,9751043.65,18853526.0000,1.082821,1.104167,1.223900,1.390808
2023-11-16 00:00:00,9719553.77,18953888.0000,1.082600,1.141753,1.278924,0.423421
2023-11-16 01:00:00,8996814.63,17853032.0000,1.094993,1.168610,1.329250,0.796962
2023-11-16 02:00:00,8976502.46,17881479.0000,1.158093,1.266129,1.388045,0.937150
2023-11-16 03:00:00,9845737.34,18538387.0000,1.166919,1.097046,1.290354,1.316321
2023-11-16 04:00:00,9402060.10,18462433.0000,1.142269,1.281250,1.531903,1.078957
2023-11-16 05:00:00,9493727.68,18225076.0000,1.144685,1.216458,1.422499,0.554682
2023-11-16 06:00:00,9503894.49,18287109.0000,1.148228,1.231598,1.436326,0.315655
2023-11-16 07:00:00,9454693.40,18314390.0000,1.141574,1.246083,1.469388,1.031995
2023-11-16 08:00:00,9521143.62,18491818.0000,1.137714,1.220814,1.491725,1.775354
2023-11-16 09:00:00,9631856.89,18349919.0000,1.145275,1.166084,1.355455,0.522570
2023-11-16 10:00:00,8822958.36,17413341.0000,1.112999,1.292988,1.605233,1.830904
2023-11-16 11:00:00,8617857.48,17550915.0000,1.107182,1.370775,1.687014,0.617417
2023-11-16 12:00:00,8169346.83,16991401.0000,1.086402,1.552854,1.856690,0.905587
2023-11-16 13:00:00,8324092.98,17289042.0000,1.089816,1.469285,1.848341,1.828017
2023-11-16 14:00:00,7805540.50,16464966.0000,1.078305,1.523030,1.758621,0.632116
2023-11-16 15:00:00,7841200.78,16459671.0000,1.074420,1.526477,1.729212,1.801747
2023-11-16 16:00:00,7245614.33,15920928.0000,1.076440,1.733714,2.092977,1.408581
2023-11-16 17:00:00,7337904.06,16123718.0000,1.072573,1.761143,2.080052,1.490421
