date,tvl,fees,revenue,dex_vol,stbl
2023-09-16,4.00,,,,
2023-09-17,16.00,,,,
2023-09-18,36.00,,,,
2023-09-19,36.00,,,,
2023-09-20,57.00,,,,
2023-09-21,68.00,,,,
2023-09-22,75.00,,,,
2023-09-23,98.00,,,,
2023-09-24,117.00,,,,
2023-09-25,43526.00,,,,
2023-09-26,259663.00,,,,
2023-09-27,266196.00,,,,
2023-09-28,273838.00,,,,
2023-09-29,280023.00,,,,
2023-09-30,1282485.00,,,,
2023-10-01,1334269.00,,,,
2023-10-02,1341436.00,,,,
2023-10-03,1350713.00,,,,
2023-10-04,1351565.00,,,,
2023-10-05,1440804.00,,,,
2023-10-06,4729781.00,,,,
2023-10-07,4780524.00,,,,
2023-10-08,4845004.00,,,,
2023-10-09,4964203.00,,,,
2023-10-10,5016694.00,,,,
2023-10-11,4872369.00,,,,
2023-10-12,4866977.00,,,,
2023-10-13,7392358.00,,,,
2023-10-14,7350518.00,,,,
2023-10-15,7391161.00,,,,
2023-10-16,7398197.00,,,,
2023-10-17,7447268.00,,,,
2023-10-18,7586995.00,,,,
2023-10-19,7638109.00,,,,
2023-10-20,7643830.00,,,,
2023-10-21,7707909.00,,,,
2023-10-22,7820123.00,,,,
2023-10-23,7942479.00,,,,
2023-10-24,8042642.00,,,,
2023-10-25,8308347.00,,,,
2023-10-26,8313659.00,,,,
2023-10-27,8334560.00,,,,
2023-10-28,8504672.00,,,,
2023-10-29,8723184.00,,,,
2023-10-30,8729995.00,,,,
2023-10-31,8808966.00,,,,
2023-11-01,9800399.00,,,,
2023-11-02,8964458.00,,,,
2023-11-03,9230528.00,,,,
2023-11-04,9714726.00,,,,
2023-11-05,9849967.00,,,,
2023-11-06,10008273.00,,,,
2023-11-07,10060115.00,,,,
2023-11-08,10703102.00,,,,
2023-11-09,11044553.00,,,,
2023-11-10,10911661.00,,,,
2023-11-11,13229121.00,,,,
2023-11-12,12461957.00,,,,
2023-11-13,12273929.00,,,,
2023-11-14,12276296.00,,,,
2023-11-15,12242511.00,,,,
2023-11-16,16642241.00,,,,
2023-11-17,16863424.00,,,,
2023-11-18,16522863.00,,,,
2023-11-19,17440289.00,,,,
2023-11-20,17434852.00,,,,
2023-11-21,17628138.00,,,,
2023-11-22,17716256.00,,,,
2023-11-23,17378984.00,,,,
2023-11-24,17827523.00,,,,
2023-11-25,17997144.00,,,,
2023-11-26,18130104.00,,,,
2023-11-27,18136714.00,,,,
2023-11-28,18590183.00,,,,
2023-11-29,18002554.00,,,,
2023-11-30,18592369.00,,,,
