time,oi_usd
2026-04-28 12:00:00,3693339.51
2026-04-28 13:00:00,3732071.41
2026-04-28 14:00:00,3724100.64
2026-04-28 15:00:00,3740522.96
2026-04-28 16:00:00,3767457.16
2026-04-28 17:00:00,3750816.71
2026-04-28 18:00:00,3754584.28
2026-04-28 19:00:00,3777529.92
2026-04-28 20:00:00,3766693.38
2026-04-28 21:00:00,3802251.92
2026-04-28 22:00:00,3810549.47
2026-04-28 23:00:00,3764392.32
2026-04-29 00:00:00,3713237.46
2026-04-29 01:00:00,3774147.76
2026-04-29 02:00:00,3772249.17
2026-04-29 03:00:00,3772360.75
2026-04-29 04:00:00,3776671.81
2026-04-29 05:00:00,3791588.06
2026-04-29 06:00:00,3807552.02
2026-04-29 07:00:00,3795891.48
2026-04-29 08:00:00,3752165.83
2026-04-29 09:00:00,3767710.20
2026-04-29 10:00:00,3819089.52
2026-04-29 11:00:00,3772176.68
2026-04-29 12:00:00,3841865.69
2026-04-29 13:00:00,3799248.29
2026-04-29 14:00:00,3652826.50
2026-04-29 15:00:00,3660533.43
2026-04-29 16:00:00,3621340.59
2026-04-29 17:00:00,3722813.88
2026-04-29 18:00:00,3762522.23
2026-04-29 19:00:00,3704086.59
2026-04-29 20:00:00,3660021.60
2026-04-29 21:00:00,3694378.65
2026-04-29 22:00:00,3721298.40
2026-04-29 23:00:00,3711528.56
2026-04-30 00:00:00,3678224.55
2026-04-30 01:00:00,3732288.07
2026-04-30 02:00:00,3714671.86
2026-04-30 03:00:00,3693782.49
2026-04-30 04:00:00,3717457.13
2026-04-30 05:00:00,3706590.46
2026-04-30 06:00:00,3710969.53
2026-04-30 07:00:00,3778962.64
2026-04-30 08:00:00,3798345.68
2026-04-30 09:00:00,3813733.68
2026-04-30 10:00:00,3847665.39
2026-04-30 11:00:00,3805862.29
2026-04-30 12:00:00,3800083.81
2026-04-30 13:00:00,3770315.11
2026-04-30 14:00:00,3783140.65
2026-04-30 15:00:00,3783542.17
2026-04-30 16:00:00,3794524.96
2026-04-30 17:00:00,3817858.80
2026-04-30 18:00:00,3823473.07
2026-04-30 19:00:00,3820930.27
2026-04-30 20:00:00,3828889.32
2026-04-30 21:00:00,3772316.03
2026-04-30 22:00:00,3757258.60
2026-04-30 23:00:00,3757023.83
2026-05-01 00:00:00,3777633.14
2026-05-01 01:00:00,3775028.42
2026-05-01 02:00:00,3805802.14
2026-05-01 03:00:00,3767831.79
2026-05-01 04:00:00,3835691.63
2026-05-01 05:00:00,3844404.98
2026-05-01 06:00:00,3857305.38
2026-05-01 07:00:00,3823548.50
2026-05-01 08:00:00,3815596.13
2026-05-01 09:00:00,3828083.92
2026-05-01 10:00:00,3774530.43
2026-05-01 11:00:00,3767893.59
2026-05-01 12:00:00,3787235.65
2026-05-01 13:00:00,3851597.05
2026-05-01 14:00:00,3854853.72
2026-05-01 15:00:00,3850416.88
2026-05-01 16:00:00,3851082.21
2026-05-01 17:00:00,3823610.70
2026-05-01 18:00:00,3817884.50
2026-05-01 19:00:00,3824234.88
2026-05-01 20:00:00,3805324.41
2026-05-01 21:00:00,3762209.24
2026-05-01 22:00:00,3806825.55
2026-05-01 23:00:00,3763353.13
2026-05-02 00:00:00,3762696.88
2026-05-02 01:00:00,3762936.03
2026-05-02 02:00:00,3807911.21
2026-05-02 03:00:00,3789915.05
2026-05-02 04:00:00,3782005.89
2026-05-02 05:00:00,3783246.99
2026-05-02 06:00:00,3789062.02
2026-05-02 07:00:00,3838364.13
2026-05-02 08:00:00,3853326.41
2026-05-02 09:00:00,3865763.62
2026-05-02 10:00:00,3894399.49
2026-05-02 11:00:00,3864201.22
2026-05-02 12:00:00,3818607.71
2026-05-02 13:00:00,3849710.99
2026-05-02 14:00:00,3851013.13
2026-05-02 15:00:00,3895875.38
2026-05-02 16:00:00,3866362.80
2026-05-02 17:00:00,3860331.48
2026-05-02 18:00:00,3841532.70
2026-05-02 19:00:00,3843393.82
2026-05-02 20:00:00,3845864.19
2026-05-02 21:00:00,3849229.93
2026-05-02 22:00:00,3861541.32
2026-05-02 23:00:00,3852439.62
2026-05-03 00:00:00,3851012.65
2026-05-03 01:00:00,3861303.44
2026-05-03 02:00:00,3838049.74
2026-05-03 03:00:00,3822061.61
2026-05-03 04:00:00,3811178.27
2026-05-03 05:00:00,3786287.12
2026-05-03 06:00:00,3757216.63
2026-05-03 07:00:00,3742180.47
2026-05-03 08:00:00,3749766.39
2026-05-03 09:00:00,3775258.40
2026-05-03 10:00:00,3794917.65
2026-05-03 11:00:00,3781093.39
2026-05-03 12:00:00,3746856.16
2026-05-03 13:00:00,3756902.26
2026-05-03 14:00:00,3768086.11
2026-05-03 15:00:00,3769054.97
2026-05-03 16:00:00,3773829.69
2026-05-03 17:00:00,3784942.21
2026-05-03 18:00:00,3788121.29
2026-05-03 19:00:00,3799597.30
