time,pred_funding
2026-04-07 22:00:00,0.0516190000
2026-04-07 23:00:00,0.0545230000
2026-04-08 00:00:00,0.0447800000
2026-04-08 01:00:00,0.0413660000
2026-04-08 02:00:00,0.0541230000
2026-04-08 03:00:00,0.0571800000
2026-04-08 04:00:00,0.0387950000
2026-04-08 05:00:00,0.0272430000
2026-04-08 06:00:00,0.0199270000
2026-04-08 07:00:00,0.0119080000
2026-04-08 08:00:00,0.0184440000
2026-04-08 09:00:00,0.0099100000
2026-04-08 10:00:00,0.0050000000
2026-04-08 11:00:00,0.0050000000
2026-04-08 12:00:00,0.0050000000
2026-04-08 13:00:00,0.0053930000
2026-04-08 14:00:00,0.0050000000
2026-04-08 15:00:00,0.0050000000
2026-04-08 16:00:00,0.0050000000
2026-04-08 17:00:00,0.0075000000
2026-04-08 18:00:00,0.0101260000
2026-04-08 19:00:00,0.0184760000
2026-04-08 20:00:00,0.0248770000
2026-04-08 21:00:00,0.0235260000
2026-04-08 22:00:00,0.0184760000
2026-04-08 23:00:00,0.0183010000
2026-04-09 00:00:00,0.0169440000
2026-04-09 01:00:00,0.0230340000
2026-04-09 02:00:00,0.0381940000
2026-04-09 03:00:00,0.0419420000
2026-04-09 04:00:00,0.0352890000
2026-04-09 05:00:00,0.0296300000
2026-04-09 06:00:00,0.0253260000
2026-04-09 07:00:00,0.0152680000
2026-04-09 08:00:00,0.0050000000
2026-04-09 09:00:00,0.0050000000
2026-04-09 10:00:00,0.0050000000
2026-04-09 11:00:00,0.0050000000
2026-04-09 12:00:00,0.0120240000
2026-04-09 13:00:00,0.0196060000
2026-04-09 14:00:00,0.0297140000
2026-04-09 15:00:00,0.0293690000
2026-04-09 16:00:00,0.0381230000
2026-04-09 17:00:00,0.0344740000
2026-04-09 18:00:00,0.0261360000
2026-04-09 19:00:00,0.0218590000
2026-04-09 20:00:00,0.0293220000
2026-04-09 21:00:00,0.0288810000
2026-04-09 22:00:00,0.0340910000
2026-04-09 23:00:00,0.0367540000
2026-04-10 00:00:00,0.0204280000
2026-04-10 01:00:00,0.0186970000
2026-04-10 02:00:00,0.0262000000
2026-04-10 03:00:00,0.0316050000
2026-04-10 04:00:00,0.0403610000
2026-04-10 05:00:00,0.0210940000
2026-04-10 06:00:00,0.0090760000
2026-04-10 07:00:00,0.0204560000
2026-04-10 08:00:00,0.0606620000
2026-04-10 09:00:00,0.0795630000
2026-04-10 10:00:00,0.0493000000
2026-04-10 11:00:00,0.0284630000
2026-04-10 12:00:00,0.0077980000
2026-04-10 13:00:00,0.0133040000
2026-04-10 14:00:00,0.0170700000
2026-04-10 15:00:00,0.0260300000
2026-04-10 16:00:00,0.0411480000
2026-04-10 17:00:00,0.0278890000
2026-04-10 18:00:00,0.0300870000
2026-04-10 19:00:00,0.0333160000
2026-04-10 20:00:00,0.0381820000
2026-04-10 21:00:00,0.0440230000
2026-04-10 22:00:00,0.0468510000
2026-04-10 23:00:00,0.0343910000
2026-04-11 00:00:00,0.0521030000
2026-04-11 01:00:00,0.0613100000
2026-04-11 02:00:00,0.0577540000
2026-04-11 03:00:00,0.0516560000
2026-04-11 04:00:00,0.0437020000
2026-04-11 05:00:00,0.0402390000
2026-04-11 06:00:00,0.0332900000
2026-04-11 07:00:00,0.0351730000
2026-04-11 08:00:00,0.0377760000
2026-04-11 09:00:00,0.0442030000
2026-04-11 10:00:00,0.0379190000
2026-04-11 11:00:00,0.0377330000
2026-04-11 12:00:00,0.0311080000
2026-04-11 13:00:00,0.0457030000
2026-04-11 14:00:00,0.0483990000
2026-04-11 15:00:00,0.0657960000
2026-04-11 16:00:00,0.0570170000
2026-04-11 17:00:00,0.0544480000
2026-04-11 18:00:00,0.0398480000
2026-04-11 19:00:00,0.0357650000
2026-04-11 20:00:00,0.0421360000
2026-04-11 21:00:00,0.0424350000
2026-04-11 22:00:00,0.0425960000
2026-04-11 23:00:00,0.0439450000
2026-04-12 00:00:00,0.0536850000
2026-04-12 01:00:00,0.0463380000
2026-04-12 02:00:00,0.0317230000
2026-04-12 03:00:00,0.0413770000
2026-04-12 04:00:00,0.0412360000
2026-04-12 05:00:00,0.0372550000
2026-04-12 06:00:00,0.0428150000
2026-04-12 07:00:00,0.0346940000
2026-04-12 08:00:00,0.0353080000
2026-04-12 09:00:00,0.0571730000
2026-04-12 10:00:00,0.0678410000
2026-04-12 11:00:00,0.0795580000
2026-04-12 12:00:00,0.0785090000
2026-04-12 13:00:00,0.0719920000
2026-04-12 14:00:00,0.0748260000
2026-04-12 15:00:00,0.0727680000
2026-04-12 16:00:00,0.0668150000
2026-04-12 17:00:00,0.0653600000
2026-04-12 18:00:00,0.0540420000
2026-04-12 19:00:00,0.0370910000
2026-04-12 20:00:00,0.0320960000
2026-04-12 21:00:00,0.0335090000
2026-04-12 22:00:00,0.0249110000
2026-04-12 23:00:00,0.0421180000
2026-04-13 00:00:00,0.0456790000
2026-04-13 01:00:00,0.0502010000
2026-04-13 02:00:00,0.0674550000
2026-04-13 03:00:00,0.0627860000
2026-04-13 04:00:00,0.0546720000
2026-04-13 05:00:00,0.0496510000
2026-04-13 06:00:00,0.0431680000
2026-04-13 07:00:00,0.0360010000
2026-04-13 08:00:00,0.0425600000
2026-04-13 09:00:00,0.0354800000
2026-04-13 10:00:00,0.0392520000
2026-04-13 11:00:00,0.0378040000
2026-04-13 12:00:00,0.0274700000
2026-04-13 13:00:00,0.0168920000
2026-04-13 14:00:00,0.0067670000
2026-04-13 15:00:00,0.0173790000
2026-04-13 16:00:00,0.0216440000
2026-04-13 17:00:00,0.0204590000
2026-04-13 18:00:00,0.0259510000
2026-04-13 19:00:00,0.0131130000
2026-04-13 20:00:00,0.0161270000
2026-04-13 21:00:00,0.0057460000
2026-04-13 22:00:00,0.0050000000
2026-04-13 23:00:00,0.0050000000
2026-04-14 00:00:00,0.0217020000
2026-04-14 01:00:00,0.0215900000
2026-04-14 02:00:00,0.0062780000
2026-04-14 03:00:00,0.0050000000
2026-04-14 04:00:00,0.0050000000
2026-04-14 05:00:00,0.0050000000
2026-04-14 06:00:00,0.0050000000
2026-04-14 07:00:00,0.0050000000
2026-04-14 08:00:00,0.0050000000
2026-04-14 09:00:00,0.0050000000
2026-04-14 10:00:00,0.0050000000
2026-04-14 11:00:00,0.0050000000
2026-04-14 12:00:00,0.0050000000
2026-04-14 13:00:00,0.0050000000
2026-04-14 14:00:00,0.0050000000
2026-04-14 15:00:00,0.0050000000
2026-04-14 16:00:00,0.0050000000
2026-04-14 17:00:00,0.0050000000
2026-04-14 18:00:00,0.0050000000
2026-04-14 19:00:00,0.0050000000
2026-04-14 20:00:00,0.0050000000
2026-04-14 21:00:00,0.0050000000
2026-04-14 22:00:00,0.0054910000
2026-04-14 23:00:00,0.0145280000
2026-04-15 00:00:00,0.0116950000
2026-04-15 01:00:00,0.0094330000
2026-04-15 02:00:00,0.0050000000
2026-04-15 03:00:00,0.0050000000
2026-04-15 04:00:00,0.0050000000
2026-04-15 05:00:00,0.0050000000
2026-04-15 06:00:00,0.0050000000
2026-04-15 07:00:00,0.0050000000
2026-04-15 08:00:00,0.0050000000
2026-04-15 09:00:00,0.0050000000
2026-04-15 10:00:00,0.0050000000
2026-04-15 11:00:00,0.0050000000
2026-04-15 12:00:00,0.0050000000
2026-04-15 13:00:00,0.0050000000
2026-04-15 14:00:00,0.0050000000
2026-04-15 15:00:00,0.0094030000
2026-04-15 16:00:00,0.0050000000
2026-04-15 17:00:00,-0.0305570000
2026-04-15 18:00:00,0.0049440000
2026-04-15 19:00:00,0.0166420000
2026-04-15 20:00:00,0.0510400000
2026-04-15 21:00:00,0.0845370000
2026-04-15 22:00:00,0.0813640000
2026-04-15 23:00:00,0.0762810000
2026-04-16 00:00:00,0.0609830000
2026-04-16 01:00:00,0.0450300000
2026-04-16 02:00:00,0.0416490000
2026-04-16 03:00:00,0.0550270000
2026-04-16 04:00:00,0.0577660000
2026-04-16 05:00:00,0.0672320000
2026-04-16 06:00:00,0.0509420000
2026-04-16 07:00:00,0.0590660000
2026-04-16 08:00:00,0.0573000000
2026-04-16 09:00:00,0.0582440000
2026-04-16 10:00:00,0.0676450000
2026-04-16 11:00:00,0.0763570000
2026-04-16 12:00:00,0.0406290000
2026-04-16 13:00:00,0.0066990000
2026-04-16 14:00:00,0.0050000000
2026-04-16 15:00:00,0.0110190000
2026-04-16 16:00:00,0.0251880000
2026-04-16 17:00:00,0.0452400000
2026-04-16 18:00:00,0.0668160000
2026-04-16 19:00:00,0.0763540000
2026-04-16 20:00:00,0.0947700000
2026-04-16 21:00:00,0.1143100000
2026-04-16 22:00:00,0.1058080000
2026-04-16 23:00:00,0.1250470000
2026-04-17 00:00:00,0.1104410000
2026-04-17 01:00:00,0.1011090000
2026-04-17 02:00:00,0.0995670000
2026-04-17 03:00:00,0.1154260000
2026-04-17 04:00:00,0.1350170000
2026-04-17 05:00:00,0.1202050000
2026-04-17 06:00:00,0.1048730000
2026-04-17 07:00:00,0.1022700000
2026-04-17 08:00:00,0.0798670000
2026-04-17 09:00:00,0.0594950000
2026-04-17 10:00:00,0.0558960000
2026-04-17 11:00:00,0.0628530000
2026-04-17 12:00:00,0.0747920000
2026-04-17 13:00:00,0.0742970000
2026-04-17 14:00:00,0.0680560000
2026-04-17 15:00:00,0.0719030000
2026-04-17 16:00:00,0.0745970000
2026-04-17 17:00:00,0.0877390000
2026-04-17 18:00:00,0.1029210000
2026-04-17 19:00:00,0.1240620000
2026-04-17 20:00:00,0.1223280000
2026-04-17 21:00:00,0.1255050000
2026-04-17 22:00:00,0.1162290000
2026-04-17 23:00:00,0.0839850000
2026-04-18 00:00:00,0.0715460000
2026-04-18 01:00:00,0.0879190000
2026-04-18 02:00:00,0.1032440000
2026-04-18 03:00:00,0.1012710000
2026-04-18 04:00:00,0.0919840000
2026-04-18 05:00:00,0.0885300000
2026-04-18 06:00:00,0.1014650000
2026-04-18 07:00:00,0.0972550000
2026-04-18 08:00:00,0.0820450000
2026-04-18 09:00:00,0.0865600000
2026-04-18 10:00:00,0.0817970000
2026-04-18 11:00:00,0.0772240000
2026-04-18 12:00:00,0.0710650000
2026-04-18 13:00:00,0.0747470000
2026-04-18 14:00:00,0.0776150000
2026-04-18 15:00:00,0.0637510000
2026-04-18 16:00:00,0.0503510000
2026-04-18 17:00:00,0.0548040000
2026-04-18 18:00:00,0.0493750000
2026-04-18 19:00:00,0.0452490000
2026-04-18 20:00:00,0.0348450000
2026-04-18 21:00:00,0.0230370000
2026-04-18 22:00:00,0.0111650000
2026-04-18 23:00:00,0.0090550000
2026-04-19 00:00:00,0.0050000000
2026-04-19 01:00:00,0.0089710000
2026-04-19 02:00:00,0.0194430000
2026-04-19 03:00:00,0.0141770000
2026-04-19 04:00:00,0.0165450000
2026-04-19 05:00:00,0.0421070000
2026-04-19 06:00:00,0.0662460000
2026-04-19 07:00:00,0.0832330000
2026-04-19 08:00:00,0.0818280000
2026-04-19 09:00:00,0.0786400000
2026-04-19 10:00:00,0.0479450000
2026-04-19 11:00:00,0.0368750000
2026-04-19 12:00:00,0.0376410000
2026-04-19 13:00:00,0.0332100000
2026-04-19 14:00:00,0.0665440000
2026-04-19 15:00:00,0.0788200000
2026-04-19 16:00:00,0.0728010000
2026-04-19 17:00:00,0.0672550000
2026-04-19 18:00:00,0.0646590000
2026-04-19 19:00:00,0.0513160000
2026-04-19 20:00:00,0.0456400000
2026-04-19 21:00:00,0.0326620000
2026-04-19 22:00:00,0.0286710000
2026-04-19 23:00:00,0.0321310000
2026-04-20 00:00:00,0.0354470000
2026-04-20 01:00:00,0.0768510000
2026-04-20 02:00:00,0.0748180000
2026-04-20 03:00:00,0.0710140000
2026-04-20 04:00:00,0.0607150000
2026-04-20 05:00:00,0.0456880000
2026-04-20 06:00:00,0.0347520000
2026-04-20 07:00:00,0.0167320000
