date,tvl,fees,revenue,dex_vol,stbl
2021-04-12,2314924.00,,,,
2021-04-13,6977825.00,,,,
2021-04-14,9885088.00,,,,
2021-04-15,12372264.00,,,,
2021-04-16,15363435.00,,,,
2021-04-17,14489558.00,,,,
2021-04-18,15227238.00,,,,
2021-04-19,14005888.00,,,,
2021-04-20,14598256.00,,,,
2021-04-21,14487966.00,,,,
2021-04-22,14038749.00,,,,
2021-04-23,14264343.00,,,,
2021-04-24,13099948.00,,,,
2021-04-25,12619910.00,,,,
2021-04-26,11999633.00,,,,
2021-04-27,13623375.00,,,,
2021-04-28,22868629.00,,,,
2021-04-29,22660508.00,,,,
2021-04-30,21811485.00,,,,
2021-05-01,23737380.00,,,,
2021-05-02,23705822.00,,,,
2021-05-03,23303631.00,,,,
2021-05-04,25536621.00,,,,
2021-05-05,25746010.00,,,,
2021-05-06,53278810.00,,,,
2021-05-07,51202564.00,,,,
2021-05-08,51702982.00,,,,
2021-05-09,53807686.00,,,,
2021-05-10,52759539.00,,,,
2021-05-11,49785798.00,,,,
2021-05-12,64347846.00,,,,
2021-05-13,63363717.00,,,,
2021-05-14,62402438.00,,,,
2021-05-15,66757915.00,,,,
2021-05-16,64857846.00,,,,
2021-05-17,65485732.00,,,,
2021-05-18,65619802.00,,,,
2021-05-19,72670335.00,,,,
2021-05-20,53851510.00,,,,
2021-05-21,58467646.00,,,,
2021-05-22,45942110.00,,,,
2021-05-23,43671293.00,,,,
2021-05-24,36990603.00,,,,
2021-05-25,45353381.00,,,,
2021-05-26,63010337.00,,,,
2021-05-27,71482716.00,,,,
2021-05-28,75555975.00,,,,
2021-05-29,67125522.00,,,,
2021-05-30,57562964.00,,,,
2021-05-31,63596493.00,,,,
2021-06-01,69648382.00,,,,
2021-06-02,67061508.00,,,,
2021-06-03,85905850.00,,,,
2021-06-04,91182330.00,,,,
2021-06-05,84392694.00,,,,
2021-06-06,80038249.00,,,,
2021-06-07,80137166.00,,,,
2021-06-08,72607545.00,,,,
2021-06-09,75694554.00,,,,
2021-06-10,80847198.00,,,,
2021-06-11,75985314.00,,,,
2021-06-12,69210050.00,,,,
2021-06-13,64932171.00,,,,
2021-06-14,71936834.00,,,,
2021-06-15,91057386.00,,,,
2021-06-16,104700307.00,,,,
2021-06-17,103166436.00,,,,
2021-06-18,99840601.00,,,,
2021-06-19,93857234.00,,,,
2021-06-20,88163202.00,,,,
2021-06-21,94178285.00,,,,
2021-06-22,74335964.00,,,,
2021-06-23,69615843.00,,,,
2021-06-24,72764729.00,,,,
2021-06-25,90885585.00,,,,
2021-06-26,79175398.00,,,,
2021-06-27,79312739.00,,,,
2021-06-28,86939215.00,,,,
2021-06-29,90631536.00,,,,
2021-06-30,93418946.00,,,,
2021-07-01,94838231.00,,,,
2021-07-02,88448605.00,,,,
2021-07-03,114758957.00,,,,
2021-07-04,119966105.00,,,,
2021-07-05,125156926.00,,,,
2021-07-06,122535408.00,,,,
2021-07-07,138219645.00,,,,
2021-07-08,145559156.00,,,,
2021-07-09,139427213.00,,,,
2021-07-10,138196266.00,,,,
2021-07-11,136688659.00,,,,
2021-07-12,137083654.00,,,,
2021-07-13,135884190.00,,,,
2021-07-14,135197400.00,,,,
2021-07-15,119739652.00,,,,
2021-07-16,101059832.00,,,,
2021-07-17,104642170.00,,,,
2021-07-18,104642170.00,,,,
2021-07-19,104642120.00,,,,
2021-07-20,104586903.00,,,,
2021-07-21,102641842.00,,,,
2021-07-22,102756745.00,,,,
2021-07-23,101753995.00,,,,
2021-07-24,101753995.00,,,,
2021-07-25,101751586.00,,,,
2021-07-26,101751586.00,,,,
2021-07-27,101751586.00,,,,
2021-07-28,101751586.00,,,,
2021-07-29,101751586.00,,,,
