date,tvl,fees,revenue,dex_vol,stbl
2018-11-03,,,,1688.00,
2018-11-04,34643.00,8.00,,2537.00,
2018-11-05,41268.00,,,2537.00,
2018-11-06,40551.00,1.00,,204.00,
2018-11-07,43091.00,2.00,,793.00,
2018-11-08,153979.00,8.00,,2647.00,
2018-11-09,180229.00,11.00,,3541.00,
2018-11-10,175773.00,9.00,,2901.00,
2018-11-11,172207.00,21.00,,6964.00,
2018-11-12,187642.00,3.00,,968.00,
2018-11-13,200955.00,7.00,,2424.00,
2018-11-14,202382.00,4.00,,1392.00,
2018-11-15,198327.00,28.00,,9385.00,
2018-11-16,197528.00,27.00,,9051.00,
2018-11-17,199426.00,14.00,,4630.00,
2018-11-18,203103.00,6.00,,1967.00,
2018-11-19,199238.00,3.00,,942.00,
2018-11-20,201157.00,11.00,,3652.00,
2018-11-21,199443.00,38.00,,12761.00,
2018-11-22,170785.00,12.00,,3961.00,
2018-11-23,183171.00,17.00,,5665.00,
2018-11-24,185282.00,10.00,,3172.00,
2018-11-25,172257.00,19.00,,6331.00,
2018-11-26,157032.00,49.00,,16225.00,
2018-11-27,158223.00,18.00,,6126.00,
2018-11-28,170242.00,22.00,,7335.00,
2018-11-29,171563.00,37.00,,12455.00,
2018-11-30,201279.00,20.00,,6817.00,
2018-12-01,199867.00,50.00,,16518.00,
2018-12-02,191856.00,27.00,,9111.00,
2018-12-03,204620.00,32.00,,10738.00,
2018-12-04,205452.00,21.00,,6936.00,
2018-12-05,208464.00,74.00,,24723.00,
2018-12-06,219103.00,85.00,,28191.00,
2018-12-07,202134.00,101.00,,33593.00,
2018-12-08,190261.00,97.00,,32466.00,
2018-12-09,196617.00,37.00,,12301.00,
2018-12-10,261635.00,67.00,,22175.00,
2018-12-11,292798.00,39.00,,12872.00,
2018-12-12,293596.00,38.00,,12611.00,
2018-12-13,286362.00,23.00,,7739.00,
2018-12-14,298579.00,22.00,,7298.00,
2018-12-15,298614.00,42.00,,13868.00,
2018-12-16,281187.00,47.00,,15508.00,
2018-12-17,275065.00,22.00,,7414.00,
2018-12-18,301263.00,42.00,,13859.00,
2018-12-19,347516.00,75.00,,24968.00,
2018-12-20,379231.00,122.00,,40771.00,
2018-12-21,372764.00,75.00,,25096.00,
2018-12-22,416410.00,68.00,,22702.00,
2018-12-23,404467.00,41.00,,13687.00,
2018-12-24,432928.00,111.00,,36994.00,
2018-12-25,471326.00,203.00,,67690.00,
2018-12-26,499865.00,74.00,,24756.00,
2018-12-27,467714.00,52.00,,17261.00,
2018-12-28,465327.00,58.00,,19224.00,
2018-12-29,424008.00,52.00,,17226.00,
2018-12-30,454045.00,152.00,,50661.00,
2018-12-31,493602.00,44.00,,14622.00,
2019-01-01,489799.00,73.00,,24201.00,
2019-01-02,469319.00,64.00,,21483.00,
2019-01-03,482603.00,67.00,,22402.00,
2019-01-04,525659.00,55.00,,18185.00,
2019-01-05,523944.00,75.00,,25149.00,
2019-01-06,544651.00,69.00,,22899.00,
2019-01-07,593290.00,110.00,,36603.00,
2019-01-08,607550.00,63.00,,20990.00,
2019-01-09,597913.00,38.00,,12681.00,
2019-01-10,600249.00,41.00,,13642.00,
2019-01-11,634889.00,137.00,,45827.00,
2019-01-12,584721.00,60.00,,20129.00,
2019-01-13,565145.00,58.00,,19416.00,
2019-01-14,552046.00,116.00,,38641.00,
2019-01-15,576482.00,68.00,,22626.00,
2019-01-16,655241.00,92.00,,30657.00,
2019-01-17,589949.00,52.00,,17425.00,
2019-01-18,658276.00,48.00,,16123.00,
2019-01-19,651820.00,41.00,,13613.00,
2019-01-20,643210.00,47.00,,15550.00,
2019-01-21,714263.00,60.00,,20140.00,
2019-01-22,617580.00,57.00,,19007.00,
2019-01-23,710308.00,146.00,,48547.00,
2019-01-24,701066.00,71.00,,23503.00,
2019-01-25,684250.00,165.00,,55116.00,
2019-01-26,721282.00,59.00,,19683.00,
2019-01-27,724334.00,159.00,,53097.00,
2019-01-28,733033.00,108.00,,36063.00,
2019-01-29,724785.00,217.00,,72191.00,
2019-01-30,739577.00,146.00,,48789.00,
2019-01-31,647151.00,142.00,,47296.00,
2019-02-01,687412.00,275.00,,91524.00,
2019-02-02,704824.00,175.00,,58295.00,
2019-02-03,719082.00,93.00,,30873.00,
2019-02-04,748194.00,181.00,,60271.00,
2019-02-05,754717.00,151.00,,50461.00,
2019-02-06,763578.00,207.00,,68992.00,
2019-02-07,790126.00,301.00,,100496.00,
2019-02-08,848823.00,273.00,,90985.00,
2019-02-09,992467.00,696.00,,232047.00,
2019-02-10,1200751.00,650.00,,216525.00,
2019-02-11,1297117.00,553.00,,184223.00,
2019-02-12,1390796.00,1119.00,,373028.00,
2019-02-13,1878036.00,1578.00,,525967.00,
2019-02-14,1961233.00,1741.00,,580370.00,
2019-02-15,2252403.00,1784.00,,594679.00,
2019-02-16,2305721.00,2046.00,,681952.00,
2019-02-17,2614739.00,799.00,,266175.00,
2019-02-18,2740631.00,1337.00,,445686.00,
2019-02-19,2852159.00,1423.00,,474348.00,
2019-02-20,2893561.00,2187.00,,728994.00,
2019-02-21,3969541.00,1496.00,,498639.00,
2019-02-22,2915916.00,1469.00,,489506.00,
2019-02-23,4983830.00,2253.00,,751048.00,
2019-02-24,5457302.00,3316.00,,1105349.00,
2019-02-25,5591562.00,4970.00,,1656688.00,
2019-02-26,5568152.00,2068.00,,689374.00,
2019-02-27,4265083.00,1506.00,,501879.00,
2019-02-28,4425735.00,3137.00,,1045796.00,
2019-03-01,4722700.00,1160.00,,386523.00,
2019-03-02,4460920.00,2229.00,,742835.00,
2019-03-03,4982747.00,1700.00,,566558.00,
2019-03-04,4948067.00,1370.00,,456686.00,
2019-03-05,5348726.00,2876.00,,958784.00,
2019-03-06,5166771.00,2507.00,,835623.00,
2019-03-07,6020854.00,1750.00,,583176.00,
2019-03-08,6138189.00,1795.00,,598227.00,
2019-03-09,6619422.00,1703.00,,567700.00,
2019-03-10,6467825.00,3207.00,,1068838.00,
2019-03-11,6405853.00,742.00,,247286.00,
2019-03-12,6461742.00,1199.00,,399690.00,
2019-03-13,6372612.00,1087.00,,362311.00,
2019-03-14,6504608.00,1147.00,,382420.00,
2019-03-15,6422105.00,993.00,,330873.00,
2019-03-16,6636496.00,1029.00,,343031.00,
2019-03-17,6822723.00,2185.00,,728308.00,
2019-03-18,7188100.00,1352.00,,450817.00,
2019-03-19,7171718.00,1423.00,,474343.00,
2019-03-20,7104751.00,995.00,,331553.00,
2019-03-21,7159721.00,1422.00,,474052.00,
2019-03-22,7272522.00,2189.00,,729663.00,
2019-03-23,7188706.00,1296.00,,431960.00,
2019-03-24,7339480.00,907.00,,302187.00,
2019-03-25,7736449.00,1215.00,,405151.00,
2019-03-26,7170937.00,1618.00,,539199.00,
2019-03-27,6987343.00,1687.00,,562427.00,
2019-03-28,7095366.00,1391.00,,463586.00,
2019-03-29,7333792.00,2462.00,,820535.00,
2019-03-30,7413447.00,1650.00,,550085.00,
2019-03-31,7657638.00,1331.00,,443616.00,
2019-04-01,7697191.00,1225.00,,408182.00,
2019-04-02,7708388.00,1359.00,,453125.00,
2019-04-03,7655509.00,3686.00,,1228826.00,
2019-04-04,8751605.00,7221.00,,2406963.00,
2019-04-05,9493932.00,2598.00,,866082.00,
2019-04-06,9437568.00,1601.00,,533613.00,
2019-04-07,9940245.00,1648.00,,549327.00,
2019-04-08,9830334.00,1881.00,,627014.00,
2019-04-09,9772686.00,7400.00,,2466737.00,
2019-04-10,9872432.00,7193.00,,2397605.00,
2019-04-11,9870893.00,5450.00,,1816692.00,
2019-04-12,9765411.00,4324.00,,1441494.00,
2019-04-13,9267336.00,3565.00,,1188316.00,
2019-04-14,9440284.00,1610.00,,536706.00,
2019-04-15,9333327.00,1818.00,,606142.00,
2019-04-16,9728153.00,3418.00,,1139323.00,
2019-04-17,9627804.00,2391.00,,797010.00,
2019-04-18,9521643.00,2627.00,,875663.00,
2019-04-19,9692773.00,3430.00,,1143276.00,
2019-04-20,10083832.00,3345.00,,1115125.00,
2019-04-21,9948724.00,1816.00,,605248.00,
2019-04-22,9865405.00,3631.00,,1210361.00,
2019-04-23,9606521.00,2807.00,,935658.00,
2019-04-24,9736808.00,4056.00,,1352004.00,
2019-04-25,9639807.00,4338.00,,1446064.00,
2019-04-26,9599564.00,7654.00,,2551222.00,
2019-04-27,9331160.00,6291.00,,2096838.00,
2019-04-28,9160503.00,2211.00,,737107.00,
2019-04-29,9721584.00,1687.00,,562396.00,
2019-04-30,9740022.00,2431.00,,810338.00,
2019-05-01,9877389.00,3203.00,,1067629.00,
2019-05-02,10291797.00,1664.00,,554507.00,
2019-05-03,10123874.00,1344.00,,447968.00,
2019-05-04,10335331.00,2582.00,,860791.00,
2019-05-05,10694512.00,1429.00,,476478.00,
2019-05-06,10586633.00,1909.00,,636478.00,
2019-05-07,10482674.00,3506.00,,1168602.00,
2019-05-08,10865412.00,4123.00,,1374218.00,
2019-05-09,10274685.00,3874.00,,1291333.00,
2019-05-10,10157382.00,2769.00,,922879.00,
2019-05-11,10356368.00,2156.00,,718650.00,
2019-05-12,10698722.00,7815.00,,2604948.00,
2019-05-13,11869684.00,5500.00,,1833480.00,
2019-05-14,11476853.00,4266.00,,1421860.00,
2019-05-15,11930116.00,6669.00,,2222906.00,
2019-05-16,12935358.00,15518.00,,5172626.00,
2019-05-17,13930570.00,18616.00,,6205178.00,
2019-05-18,14196887.00,6415.00,,2138319.00,
2019-05-19,14466027.00,2594.00,,864548.00,
