time,oi_usd
2026-04-28 12:00:00,1901465.99
2026-04-28 13:00:00,1883901.74
2026-04-28 14:00:00,1895742.82
2026-04-28 15:00:00,1913287.19
2026-04-28 16:00:00,1924281.41
2026-04-28 17:00:00,1908555.70
2026-04-28 18:00:00,1915400.00
2026-04-28 19:00:00,1929493.13
2026-04-28 20:00:00,1909398.64
2026-04-28 21:00:00,1867903.01
2026-04-28 22:00:00,1845535.22
2026-04-28 23:00:00,1797777.42
2026-04-29 00:00:00,1790045.98
2026-04-29 01:00:00,1897276.67
2026-04-29 02:00:00,1866929.57
2026-04-29 03:00:00,1824160.09
2026-04-29 04:00:00,1834958.44
2026-04-29 05:00:00,1842350.92
2026-04-29 06:00:00,1842551.86
2026-04-29 07:00:00,1815390.13
2026-04-29 08:00:00,1803849.64
2026-04-29 09:00:00,1797812.26
2026-04-29 10:00:00,1814961.41
2026-04-29 11:00:00,1818055.10
2026-04-29 12:00:00,1803673.80
2026-04-29 13:00:00,1803485.11
2026-04-29 14:00:00,1805244.25
2026-04-29 15:00:00,1813545.97
2026-04-29 16:00:00,1740611.47
2026-04-29 17:00:00,1734329.46
2026-04-29 18:00:00,1711423.70
2026-04-29 19:00:00,1656149.02
2026-04-29 20:00:00,1654126.67
2026-04-29 21:00:00,1681328.01
2026-04-29 22:00:00,1692543.01
2026-04-29 23:00:00,1692487.72
2026-04-30 00:00:00,1689047.80
2026-04-30 01:00:00,1706133.35
2026-04-30 02:00:00,1704270.35
2026-04-30 03:00:00,1693304.05
2026-04-30 04:00:00,1700055.76
2026-04-30 05:00:00,1662519.46
2026-04-30 06:00:00,1653075.44
2026-04-30 07:00:00,1670747.55
2026-04-30 08:00:00,1684202.25
2026-04-30 09:00:00,1681257.02
2026-04-30 10:00:00,1689047.59
2026-04-30 11:00:00,1679321.52
2026-04-30 12:00:00,1637138.08
2026-04-30 13:00:00,1682578.15
2026-04-30 14:00:00,1680149.62
2026-04-30 15:00:00,1672580.49
2026-04-30 16:00:00,1679194.69
2026-04-30 17:00:00,1665878.60
2026-04-30 18:00:00,1660473.99
2026-04-30 19:00:00,1646187.75
2026-04-30 20:00:00,1615244.33
2026-04-30 21:00:00,1612924.09
2026-04-30 22:00:00,1576727.26
2026-04-30 23:00:00,1563947.89
2026-05-01 00:00:00,1572193.59
2026-05-01 01:00:00,1578100.79
2026-05-01 02:00:00,1572333.10
2026-05-01 03:00:00,1570337.55
2026-05-01 04:00:00,1575026.08
2026-05-01 05:00:00,1578148.45
2026-05-01 06:00:00,1589535.88
2026-05-01 07:00:00,1590958.21
2026-05-01 08:00:00,1587492.38
2026-05-01 09:00:00,1611134.98
2026-05-01 10:00:00,1612562.93
2026-05-01 11:00:00,1613228.65
2026-05-01 12:00:00,1609511.11
2026-05-01 13:00:00,1608281.90
2026-05-01 14:00:00,1624486.46
2026-05-01 15:00:00,1605730.82
2026-05-01 16:00:00,1605104.20
2026-05-01 17:00:00,1588189.33
2026-05-01 18:00:00,1594152.42
2026-05-01 19:00:00,1586041.73
2026-05-01 20:00:00,1574320.56
2026-05-01 21:00:00,1583397.20
2026-05-01 22:00:00,1588697.79
2026-05-01 23:00:00,1577827.02
2026-05-02 00:00:00,1567589.20
2026-05-02 01:00:00,1590867.15
2026-05-02 02:00:00,1589573.83
2026-05-02 03:00:00,1582439.43
2026-05-02 04:00:00,1583497.94
2026-05-02 05:00:00,1582194.39
2026-05-02 06:00:00,1615254.16
2026-05-02 07:00:00,1612055.14
2026-05-02 08:00:00,1597506.29
2026-05-02 09:00:00,1610829.13
2026-05-02 10:00:00,1604659.38
2026-05-02 11:00:00,1587556.93
2026-05-02 12:00:00,1593177.14
2026-05-02 13:00:00,1592676.08
2026-05-02 14:00:00,1599390.99
2026-05-02 15:00:00,1597559.92
2026-05-02 16:00:00,1596098.51
2026-05-02 17:00:00,1595553.88
2026-05-02 18:00:00,1589253.48
2026-05-02 19:00:00,1594365.40
2026-05-02 20:00:00,1594214.09
2026-05-02 21:00:00,1581633.85
2026-05-02 22:00:00,1589416.41
2026-05-02 23:00:00,1587543.21
2026-05-03 00:00:00,1592582.75
2026-05-03 01:00:00,1577377.61
2026-05-03 02:00:00,1565435.15
2026-05-03 03:00:00,1580670.68
2026-05-03 04:00:00,1570849.14
2026-05-03 05:00:00,1575253.36
2026-05-03 06:00:00,1569268.87
2026-05-03 07:00:00,1570486.14
2026-05-03 08:00:00,1577749.97
2026-05-03 09:00:00,1597469.91
2026-05-03 10:00:00,1617714.65
2026-05-03 11:00:00,1609047.67
2026-05-03 12:00:00,1606687.69
2026-05-03 13:00:00,1607980.92
2026-05-03 14:00:00,1628842.90
2026-05-03 15:00:00,1623457.35
2026-05-03 16:00:00,1583926.34
2026-05-03 17:00:00,1589334.02
2026-05-03 18:00:00,1587156.23
2026-05-03 19:00:00,1588825.64
2026-05-03 20:00:00,1585369.74
2026-05-03 21:00:00,1591548.39
2026-05-03 22:00:00,1586828.47
2026-05-03 23:00:00,1593543.29
2026-05-04 00:00:00,1585799.79
2026-05-04 01:00:00,1564840.58
2026-05-04 02:00:00,1577691.78
2026-05-04 03:00:00,1607889.23
2026-05-04 04:00:00,1617191.66
2026-05-04 05:00:00,1615630.97
2026-05-04 06:00:00,1610200.63
2026-05-04 07:00:00,1604000.45
2026-05-04 08:00:00,1594487.73
2026-05-04 09:00:00,1594343.33
2026-05-04 10:00:00,1606752.52
2026-05-04 11:00:00,1586275.11
2026-05-04 12:00:00,1579187.89
2026-05-04 13:00:00,1583731.57
2026-05-04 14:00:00,1578399.67
2026-05-04 15:00:00,1595596.91
2026-05-04 16:00:00,1591336.98
2026-05-04 17:00:00,1593602.57
2026-05-04 18:00:00,1604847.41
2026-05-04 19:00:00,1601542.97
2026-05-04 20:00:00,1600864.71
2026-05-04 21:00:00,1595902.25
2026-05-04 22:00:00,1619097.21
2026-05-04 23:00:00,1609140.67
2026-05-05 00:00:00,1611375.00
2026-05-05 01:00:00,1611180.89
2026-05-05 02:00:00,1617611.52
2026-05-05 03:00:00,1621117.44
2026-05-05 04:00:00,1616167.17
2026-05-05 05:00:00,1615966.22
2026-05-05 06:00:00,1617026.59
2026-05-05 07:00:00,1620155.12
2026-05-05 08:00:00,1629703.66
2026-05-05 09:00:00,1620498.46
2026-05-05 10:00:00,1632625.55
2026-05-05 11:00:00,1637032.50
2026-05-05 12:00:00,1637705.09
2026-05-05 13:00:00,1653789.81
2026-05-05 14:00:00,1680456.53
2026-05-05 15:00:00,1671941.04
2026-05-05 16:00:00,1685487.38
2026-05-05 17:00:00,1681845.60
2026-05-05 18:00:00,1682217.70
2026-05-05 19:00:00,1675211.98
2026-05-05 20:00:00,1659058.06
2026-05-05 21:00:00,1654975.93
2026-05-05 22:00:00,1644213.26
2026-05-05 23:00:00,1625971.00
2026-05-06 00:00:00,1627390.30
2026-05-06 01:00:00,1596820.57
2026-05-06 02:00:00,1605406.98
2026-05-06 03:00:00,1599332.57
2026-05-06 04:00:00,1617261.33
2026-05-06 05:00:00,1611079.32
2026-05-06 06:00:00,1619776.90
2026-05-06 07:00:00,1631535.82
2026-05-06 08:00:00,1638092.62
2026-05-06 09:00:00,1681096.62
2026-05-06 10:00:00,1673534.62
2026-05-06 11:00:00,1666632.33
2026-05-06 12:00:00,1654044.02
2026-05-06 13:00:00,1666544.67
2026-05-06 14:00:00,1632501.52
2026-05-06 15:00:00,1623692.96
2026-05-06 16:00:00,1641883.27
2026-05-06 17:00:00,1637662.85
2026-05-06 18:00:00,1640391.42
2026-05-06 19:00:00,1632678.33
2026-05-06 20:00:00,1633586.21
2026-05-06 21:00:00,1632179.81
2026-05-06 22:00:00,1641076.97
2026-05-06 23:00:00,1636432.07
2026-05-07 00:00:00,1643726.52
2026-05-07 01:00:00,1634801.41
2026-05-07 02:00:00,1619251.67
2026-05-07 03:00:00,1613468.57
2026-05-07 04:00:00,1608146.05
2026-05-07 05:00:00,1622287.31
2026-05-07 06:00:00,1629412.68
2026-05-07 07:00:00,1639881.71
2026-05-07 08:00:00,1648954.08
2026-05-07 09:00:00,1641219.69
2026-05-07 10:00:00,1639661.54
2026-05-07 11:00:00,1630164.26
2026-05-07 12:00:00,1634275.60
2026-05-07 13:00:00,1664460.43
2026-05-07 14:00:00,1648660.28
2026-05-07 15:00:00,1608067.59
2026-05-07 16:00:00,1589751.55
2026-05-07 17:00:00,1598148.18
2026-05-07 18:00:00,1614577.19
2026-05-07 19:00:00,1628810.94
2026-05-07 20:00:00,1643126.17
2026-05-07 21:00:00,1635303.71
2026-05-07 22:00:00,1638786.80
2026-05-07 23:00:00,1641725.65
2026-05-08 00:00:00,1637779.71
2026-05-08 01:00:00,1628551.69
2026-05-08 02:00:00,1624559.78
2026-05-08 03:00:00,1616337.37
2026-05-08 04:00:00,1631671.64
2026-05-08 05:00:00,1643625.56
2026-05-08 06:00:00,1622031.11
2026-05-08 07:00:00,1615845.27
2026-05-08 08:00:00,1617077.05
2026-05-08 09:00:00,1620847.39
2026-05-08 10:00:00,1628150.69
2026-05-08 11:00:00,1654555.87
2026-05-08 12:00:00,1657012.34
2026-05-08 13:00:00,1648728.71
2026-05-08 14:00:00,1652272.67
2026-05-08 15:00:00,1693144.55
2026-05-08 16:00:00,1709441.46
2026-05-08 17:00:00,1705558.92
2026-05-08 18:00:00,1712092.32
2026-05-08 19:00:00,1707050.21
2026-05-08 20:00:00,1667882.74
2026-05-08 21:00:00,1657062.57
2026-05-08 22:00:00,1672635.72
2026-05-08 23:00:00,1666869.06
2026-05-09 00:00:00,1667232.03
2026-05-09 01:00:00,1791055.79
2026-05-09 02:00:00,1806042.30
2026-05-09 03:00:00,1864864.45
2026-05-09 04:00:00,1890626.17
2026-05-09 05:00:00,1855109.55
2026-05-09 06:00:00,1811228.30
2026-05-09 07:00:00,1824104.26
2026-05-09 08:00:00,1902502.37
2026-05-09 09:00:00,2087065.09
2026-05-09 10:00:00,2028162.29
2026-05-09 11:00:00,2047078.77
2026-05-09 12:00:00,2025914.60
2026-05-09 13:00:00,2041661.17
2026-05-09 14:00:00,2116976.18
2026-05-09 15:00:00,2165275.17
2026-05-09 16:00:00,2373423.86
2026-05-09 17:00:00,2525673.22
2026-05-09 18:00:00,2690643.26
2026-05-09 19:00:00,2658058.91
2026-05-09 20:00:00,2638715.77
2026-05-09 21:00:00,2724624.34
2026-05-09 22:00:00,2844761.08
2026-05-09 23:00:00,2899249.02
2026-05-10 00:00:00,2938572.92
2026-05-10 01:00:00,3230992.23
2026-05-10 02:00:00,2638173.68
2026-05-10 03:00:00,2577302.75
2026-05-10 04:00:00,2476447.55
2026-05-10 05:00:00,2484033.99
2026-05-10 06:00:00,2567268.76
2026-05-10 07:00:00,2493014.94
2026-05-10 08:00:00,2578061.83
2026-05-10 09:00:00,2586976.95
2026-05-10 10:00:00,2489598.31
2026-05-10 11:00:00,2504167.97
2026-05-10 12:00:00,2568607.10
2026-05-10 13:00:00,2453039.15
2026-05-10 14:00:00,2503799.69
2026-05-10 15:00:00,2506617.24
2026-05-10 16:00:00,2866621.86
2026-05-10 17:00:00,2844425.55
2026-05-10 18:00:00,3011074.10
2026-05-10 19:00:00,3245757.48
2026-05-10 20:00:00,3384987.88
2026-05-10 21:00:00,3090468.69
2026-05-10 22:00:00,3082323.03
2026-05-10 23:00:00,3032081.13
2026-05-11 00:00:00,3004326.69
2026-05-11 01:00:00,3108535.62
2026-05-11 02:00:00,3040579.52
