date,tvl,fees,revenue,dex_vol,stbl
2022-05-13,,,,,13790337.00
2022-05-14,,,,,13790337.00
2022-05-15,,,,,12944391.00
2022-05-16,,,,,12946980.00
2022-05-17,,,,,12947971.00
2022-05-18,,,,,15543895.00
2022-05-19,,,,,15281967.00
2022-05-20,,,,,13336057.00
2022-05-21,,,,,14627603.00
2022-05-22,,,,,13614318.00
2022-05-23,,,,,14071826.00
2022-05-24,,,,,14076654.00
2022-05-25,,,,,14417583.00
2022-05-26,,,,,14340250.00
2022-05-27,,,,,14476416.00
2022-05-28,,,,,14463745.00
2022-05-29,,,,,15288748.00
2022-05-30,,,,,15286030.00
2022-05-31,,,,,15290114.00
2022-06-01,,,,,13629359.00
2022-06-02,,,,,14680666.00
2022-06-03,,,,,14213525.00
2022-06-04,,,,,14242418.00
2022-06-05,,,,,14545448.00
2022-06-06,,,,,14544245.00
2022-06-07,,,,,13684438.00
2022-06-08,,,,,14089074.00
2022-06-09,,,,,13307523.00
2022-06-10,,,,,14372254.00
2022-06-11,,,,,14332936.00
2022-06-12,,,,,15056063.00
2022-06-13,,,,,15054919.00
2022-06-14,,,,,15059321.00
2022-06-15,,,,,14857359.00
2022-06-16,,,,,15010811.00
2022-06-17,,,,,15012674.00
2022-06-18,,,,,13962272.00
2022-06-19,,,,,14095258.00
2022-06-20,,,,,14092990.00
2022-06-21,,,,,14097753.00
2022-06-22,,,,,12803052.00
2022-06-23,,,,,13643583.00
2022-06-24,,,,,13595396.00
2022-06-25,,,,,14304746.00
2022-06-26,,,,,15860998.00
2022-06-27,,,,,15865860.00
2022-06-28,,,,,15864269.00
2022-06-30,,,,,13764841.00
2022-07-01,,,,,13796844.00
2022-07-02,,,,,13667269.00
2022-07-03,,,,,13724929.00
2022-07-04,,,,,13735567.00
2022-07-05,,,,,13731887.00
2022-07-06,,,,,13292653.00
2022-07-07,,,,,14518189.00
2022-07-08,,,,,13719977.00
2022-07-09,,,,,14085140.00
2022-07-10,,,,,13624649.00
2022-07-11,,,,,13915623.00
2022-07-12,,,,,13921181.00
2022-07-13,,,,,14065337.00
2022-07-14,,,,,12844844.00
2022-07-15,,,,,14343094.00
2022-07-16,,,,,13453183.00
2022-07-17,,,,,14488482.00
2022-07-18,,,,,13718170.00
2022-07-19,2614663.00,,,,13715711.00
2022-07-20,2614204.00,,,,14608460.00
2022-07-21,2822243.00,,,,13878950.00
2022-07-22,2778040.00,,,,13883740.00
2022-07-23,2811116.00,,,,13678593.00
2022-07-24,2771243.00,,,,13319276.00
2022-07-25,2824951.00,,,,14622718.00
2022-07-26,2813116.00,,,,14622796.00
2022-07-27,2814983.00,,,,13919943.00
2022-07-28,2724437.00,,,,14344012.00
2022-07-29,2819914.00,,,,13946364.00
2022-07-30,2957680.00,,,,13946760.00
2022-07-31,2938428.00,,,,13946178.00
2022-08-01,2970181.00,,,,13946089.00
2022-08-02,3007352.00,,,,13946381.00
2022-08-03,3014661.00,,,,14780409.00
2022-08-04,2935045.00,,,,13630354.00
2022-08-05,2953541.00,,,,13637480.00
2022-08-06,3269879.00,,,,13629667.00
2022-08-07,3303257.00,,,,14493211.00
2022-08-08,3230372.00,,,,14493211.00
2022-08-09,3389864.00,,,,14493619.00
2022-08-10,3444960.00,,,,14492133.00
2022-08-11,3361384.00,,,,14492258.00
2022-08-12,3455091.00,,,,13845257.00
2022-08-13,4517218.00,,,,14015139.00
2022-08-14,4534897.00,,,,14887658.00
2022-08-15,4511466.00,,,,14526217.00
2022-08-16,4466453.00,,,,14607509.00
2022-08-17,4377492.00,,,,15111217.00
2022-08-18,4370811.00,,,,14790423.00
2022-08-19,4297882.00,,,,14115475.00
2022-08-20,4224762.00,,,,14427125.00
2022-08-21,3997320.00,,,,14609646.00
2022-08-22,3947552.00,,,,14609378.00
2022-08-23,3969659.00,,,,18227009.00
2022-08-24,3963456.00,,,,14368640.00
2022-08-25,3933893.00,,,,14356000.00
2022-08-26,3992140.00,,,,14357862.00
2022-08-27,3970287.00,,,,14297302.00
2022-08-28,3788220.00,,,,14365126.00
