date,tvl,fees,revenue,dex_vol,stbl
2022-11-10,9036343.00,,,,
2022-11-11,7928084.00,,,,
2022-11-12,8962521.00,,,,
2022-11-13,9702381.00,,,,
2022-11-14,9710917.00,,,,
2022-11-15,9757621.00,,,,
2022-11-16,9693660.00,,,,
2022-11-17,9571639.00,,,,
2022-11-18,9735217.00,,,,
2022-11-19,9414025.00,,,,
2022-11-20,9476047.00,,,,
2022-11-21,9611066.00,,,,
2022-11-22,9419807.00,,,,
2022-11-23,9132808.00,,,,
2022-11-24,9661194.00,,,,
2022-11-25,9494952.00,,,,
2022-11-26,9507315.00,,,,
2022-11-27,9800793.00,,,,
2022-11-28,9215389.00,,,,
2022-11-29,9530478.00,,,,
2022-11-30,9357373.00,,,,
2022-12-01,9369166.00,,,,
2022-12-02,9315999.00,,,,
2022-12-03,7893103.00,,,,
2022-12-04,8119917.00,,,,
2022-12-05,8395803.00,,,,
2022-12-06,7958808.00,,,,
2022-12-07,8392916.00,,,,
2022-12-08,7853692.00,,,,
2022-12-09,8610691.00,,,,
2022-12-10,8137140.00,,,,
2022-12-11,8973085.00,,,,
2022-12-12,5607558.00,,,,
2022-12-13,8528222.00,,,,
2022-12-14,8831816.00,,,,
2022-12-15,8812235.00,,,,
2022-12-16,8331133.00,,,,
2022-12-17,8791292.00,,,,
2022-12-18,5678863.00,,,,
2022-12-19,5396611.00,,,,
2022-12-20,5760856.00,,,,
2022-12-21,5858566.00,,,,
2022-12-22,5763192.00,,,,
2022-12-23,6052231.00,,,,
2022-12-24,5950991.00,,,,
2022-12-25,6163964.00,,,,
2022-12-26,6050529.00,,,,
2022-12-27,6190898.00,,,,
2022-12-28,6053119.00,,,,
2022-12-29,8643812.00,,,,
2022-12-30,8505680.00,,,,
2022-12-31,8714412.00,,,,
2023-01-01,8754799.00,,,,
2023-01-02,8756445.00,,,,
2023-01-03,8913634.00,,,,
2023-01-04,8939640.00,,,,
2023-01-05,8793311.00,,,,
2023-01-06,7909237.00,,,,
2023-01-07,8373000.00,,,,
2023-01-08,8373000.00,,,,
2023-01-09,8373000.00,,,,
2023-01-10,8373000.00,,,,
2023-01-11,8373000.00,,,,
2023-01-12,8373000.00,,,,
2023-01-13,8373000.00,,,,
2023-01-14,8373000.00,,,,
2023-01-15,7077152.00,,,,
2023-01-16,8804961.00,,,,
2023-01-17,8253562.00,,,,
2023-01-18,8791152.00,,,,
2023-01-19,7656845.00,,,,
2023-01-20,7128876.00,,,,
2023-01-21,8699794.00,,,,
2023-01-22,8150965.00,,,,
2023-01-23,8173506.00,,,,
2023-01-24,7882764.00,,,,
2023-01-25,8232142.00,,,,
2023-01-26,8446275.00,,,,
2023-01-27,7820439.00,,,,
2023-01-28,7718152.00,,,,
2023-01-29,8397824.00,,,,
2023-01-30,7802141.00,,,,
2023-01-31,6200888.00,,,,
2023-02-01,8757947.00,,,,
2023-02-02,8569262.00,,,,
2023-02-03,7791845.00,,,,
2023-02-04,7895468.00,,,,
2023-02-05,10463509.00,,,,
2023-02-06,10130269.00,,,,
2023-02-07,10363422.00,,,,
2023-02-08,10932517.00,,,,
2023-02-09,11049040.00,,,,
2023-02-10,10704029.00,,,,
2023-02-11,10199521.00,,,,
2023-02-12,11629401.00,,,,
2023-02-13,10120311.00,,,,
2023-02-14,11363560.00,,,,
2023-02-15,11514215.00,,,,
2023-02-16,11663221.00,,,,
2023-02-17,8923019.00,,,,
2023-02-18,11542848.00,,,,
2023-02-19,11162758.00,,,,
2023-02-20,8914075.00,,,,
2023-02-21,8908216.00,,,,
2023-02-22,10981648.00,,,,
2023-02-23,10276299.00,,,,
2023-02-24,9485043.00,,,,
2023-02-25,8616199.00,,,,
2023-02-26,9870304.00,,,,
2023-02-27,9479222.00,,,,
2023-02-28,10154062.00,,,,
2023-03-01,11263160.00,,,,
2023-03-02,11657323.00,,,,
2023-03-03,10875993.00,,,,
2023-03-04,11483420.00,,,,
2023-03-05,11504217.00,,,,
2023-03-06,12024851.00,,,,
2023-03-07,11129272.00,,,,
2023-03-08,12361836.00,,,,
2023-03-09,9163425.00,,,,
2023-03-10,11424598.00,,,,
2023-03-11,9349590.00,,,,
2023-03-12,10319241.00,,,,
2023-03-13,9627291.00,,,,
2023-03-14,9795282.00,,,,
2023-03-15,9541987.00,,,,
2023-03-16,8805687.00,,,,
2023-03-17,10104744.00,,,,
2023-03-18,9963572.00,,,,
2023-03-19,9927157.00,,,,
2023-03-20,10162123.00,,,,
2023-03-21,9643295.00,,,,
2023-03-22,8819396.00,,,,
2023-03-23,11416454.00,,,,
2023-03-24,12052167.00,,,,
2023-03-25,11197154.00,,,,
2023-03-26,11726648.00,,,,
2023-03-27,10902506.00,,,,
2023-03-28,10888779.00,,,,
2023-03-29,11391828.00,,,,
2023-03-30,12236795.00,,,,
2023-03-31,12965541.00,,,,
2023-04-01,12318806.00,,,,
2023-04-02,13437362.00,,,,
2023-04-03,14470020.00,,,,
2023-04-04,13946546.00,,,,
2023-04-05,13053842.00,,,,
2023-04-06,12840778.00,,,,
2023-04-07,13623709.00,,,,
2023-04-08,14945845.00,,,,
2023-04-09,16454626.00,,,,
2023-04-10,16643081.00,,,,
2023-04-11,17067535.00,,,,
2023-04-12,15007056.00,,,,
2023-04-13,18859901.00,,,,
2023-04-14,18336506.00,,,,
2023-04-15,18583761.00,,,,
2023-04-16,19065103.00,,,,
2023-04-17,19346205.00,,,,
2023-04-18,19599028.00,,,,
2023-04-19,19192112.00,,,,
2023-04-20,21895719.00,,,,
2023-04-21,21964079.00,,,,
2023-04-22,21843392.00,,,,
2023-04-23,21603459.00,,,,
2023-04-24,21852184.00,,,,
2023-04-25,21655944.00,,,,
2023-04-26,21660841.00,,,,
2023-04-27,22389369.00,,,,
2023-04-28,22400260.00,,,,
2023-04-29,22523343.00,,,,
2023-04-30,22261063.00,,,,
2023-05-01,22244963.00,,,,
2023-05-02,21708462.00,,,,
2023-05-03,21708462.00,,,,
2023-05-04,21708462.00,,,,
2023-05-05,21708462.00,,,,
2023-05-06,21708462.00,,,,
2023-05-07,21708462.00,,,,
2023-05-08,21708462.00,,,,
2023-05-09,21708462.00,,,,
2023-05-10,21708462.00,,,,
2023-05-11,21687750.00,,,,
2023-05-12,21612792.00,,,,
2023-05-13,21391563.00,,,,
2023-05-14,21442068.00,,,,
2023-05-15,21391507.00,,,,
2023-05-16,21395906.00,,,,
2023-05-17,21612553.00,,,,
2023-05-18,21967718.00,,,,
2023-05-19,25768020.00,,,,
2023-05-20,26565920.00,,,,
2023-05-21,26272559.00,,,,
2023-05-22,26598990.00,,,,
2023-05-23,26305790.00,,,,
2023-05-24,27872583.00,,,,
2023-05-25,27256638.00,,,,
2023-05-26,25006727.00,,,,
2023-05-27,25520181.00,,,,
2023-05-28,25513280.00,,,,
2023-05-29,20177079.00,,,,
2023-05-30,24951496.00,,,,
2023-05-31,24933487.00,,,,
2023-06-01,25165272.00,,,,
2023-06-02,23516763.00,,,,
2023-06-03,22312883.00,,,,
2023-06-04,24156925.00,,,,
2023-06-05,23710056.00,,,,
2023-06-06,22238292.00,,,,
2023-06-07,21958655.00,,,,
2023-06-08,22520183.00,,,,
2023-06-09,21672313.00,,,,
2023-06-10,21845444.00,,,,
2023-06-11,21943693.00,,,,
2023-06-12,19147056.00,,,,
2023-06-13,19207331.00,,,,
2023-06-14,17557780.00,,,,
2023-06-15,16836332.00,,,,
2023-06-16,16150894.00,,,,
2023-06-17,22078684.00,,,,
2023-06-18,18342921.00,,,,
2023-06-19,18943081.00,,,,
2023-06-20,18723985.00,,,,
2023-06-21,21088648.00,,,,
2023-06-22,20641596.00,,,,
2023-06-23,19398668.00,,,,
2023-06-24,19610333.00,,,,
2023-06-25,19120895.00,,,,
2023-06-26,19699200.00,,,,
2023-06-27,19009838.00,,,,
2023-06-28,17983405.00,,,,
2023-06-29,16058265.00,,,,
2023-06-30,18927630.00,,,,
2023-07-01,18533083.00,,,,
2023-07-02,17068617.00,,,,
2023-07-03,17880637.00,,,,
2023-07-04,16950143.00,,,,
2023-07-05,17889478.00,,,,
2023-07-06,17460664.00,,,,
2023-07-07,16532675.00,,,,
2023-07-08,15985954.00,,,,
2023-07-09,17875515.00,,,,
2023-07-10,18233606.00,,,,
2023-07-11,16201175.00,,,,
2023-07-12,16072223.00,,,,
2023-07-13,17884159.00,,,,
2023-07-14,18161335.00,,,,
2023-07-15,17063144.00,,,,
2023-07-16,18395273.00,,,,
2023-07-17,19227573.00,,,,
2023-07-18,18446728.00,,,,
2023-07-19,15340132.00,,,,
2023-07-20,15191563.00,,,,
2023-07-21,16048408.00,,,,
2023-07-22,17421903.00,,,,
2023-07-23,16912702.00,,,,
2023-07-24,17068416.00,,,,
2023-07-25,16884047.00,,,,
2023-07-26,16766721.00,,,,
2023-07-27,18391584.00,,,,
2023-07-28,17756801.00,,,,
2023-07-29,18612960.00,,,,
2023-07-30,18553180.00,,,,
2023-07-31,18500702.00,,,,
2023-08-01,18168561.00,,,,
2023-08-02,17919139.00,,,,
2023-08-03,15330102.00,,,,
2023-08-04,17932672.00,,,,
2023-08-05,19577474.00,,,,
2023-08-06,19377800.00,,,,
2023-08-07,20547158.00,,,,
2023-08-08,20178172.00,,,,
2023-08-09,21448496.00,,,,
2023-08-10,20608065.00,,,,
2023-08-11,21743824.00,,,,
2023-08-12,21921897.00,,,,
2023-08-13,22151490.00,,,,
2023-08-14,18804473.00,,,,
2023-08-15,20622931.00,,,,
2023-08-16,21644503.00,,,,
2023-08-17,21018247.00,,,,
2023-08-18,20445418.00,,,,
2023-08-19,17925517.00,,,,
2023-08-20,21293970.00,,,,
2023-08-21,20925009.00,,,,
2023-08-22,21325820.00,,,,
2023-08-23,20473516.00,,,,
2023-08-24,20384964.00,,,,
2023-08-25,21769852.00,,,,
2023-08-26,20854050.00,,,,
2023-08-27,21083675.00,,,,
2023-08-28,21092317.00,,,,
2023-08-29,21061283.00,,,,
2023-08-30,21029383.00,,,,
2023-08-31,21857009.00,,,,
2023-09-01,21902402.00,,,,
2023-09-02,21467075.00,,,,
2023-09-03,20940384.00,,,,
2023-09-04,21165770.00,,,,
2023-09-05,21084713.00,,,,
2023-09-06,20657643.00,,,,
2023-09-07,21582972.00,,,,
2023-09-08,22880092.00,,,,
2023-09-09,22529240.00,,,,
2023-09-10,21460497.00,,,,
2023-09-11,21950603.00,,,,
2023-09-12,21232038.00,,,,
2023-09-13,20854859.00,,,,
2023-09-14,22680410.00,,,,
2023-09-15,22162159.00,,,,
2023-09-16,22009484.00,,,,
2023-09-17,22630123.00,,,,
2023-09-18,21471436.00,,,,
2023-09-19,22020478.00,,,,
2023-09-20,21036343.00,,,,
2023-09-21,20308324.00,,,,
2023-09-22,21335179.00,,,,
2023-09-23,20739845.00,,,,
2023-09-24,21070238.00,,,,
2023-09-25,21607067.00,,,,
2023-09-26,21329703.00,,,,
2023-09-27,20770114.00,,,,
2023-09-28,20632655.00,,,,
2023-09-29,20740944.00,,,,
2023-09-30,19866108.00,,,,
2023-10-01,20608319.00,,,,
2023-10-02,21581841.00,,,,
2023-10-03,21707108.00,,,,
2023-10-04,22243514.00,,,,
2023-10-05,20411627.00,,,,
2023-10-06,21277101.00,,,,
2023-10-07,21323787.00,,,,
2023-10-08,21911047.00,,,,
2023-10-09,21329027.00,,,,
2023-10-10,20953475.00,,,,
2023-10-11,21572956.00,,,,
2023-10-12,21499839.00,,,,
2023-10-13,20572526.00,,,,
2023-10-14,20637487.00,,,,
2023-10-15,21274978.00,,,,
2023-10-16,21087407.00,,,,
2023-10-17,21051743.00,,,,
2023-10-18,18686501.00,,,,
2023-10-19,20080550.00,,,,
2023-10-20,20246170.00,,,,
2023-10-21,19938555.00,,,,
2023-10-22,20125706.00,,,,
2023-10-23,20852601.00,,,,
2023-10-24,21365108.00,,,,
2023-10-25,11481939.00,,,,
2023-10-26,17444714.00,,,,
2023-10-27,20702898.00,,,,
2023-10-28,19361939.00,,,,
2023-10-29,20480680.00,,,,
2023-10-30,19935752.00,,,,
2023-10-31,19057611.00,,,,
2023-11-01,19369162.00,,,,
2023-11-02,13533301.00,,,,
2023-11-03,13842414.00,,,,
2023-11-04,13939422.00,,,,
2023-11-05,15821161.00,,,,
2023-11-06,14922820.00,,,,
2023-11-07,13953969.00,,,,
2023-11-08,16858988.00,,,,
2023-11-09,11456971.00,,,,
2023-11-10,11968890.00,,,,
2023-11-11,11790052.00,,,,
2023-11-12,11103737.00,,,,
2023-11-13,11021175.00,,,,
2023-11-14,9507156.00,,,,
2023-11-15,10064447.00,,,,
2023-11-16,9767869.00,,,,
2023-11-17,9736445.00,,,,
2023-11-18,10570299.00,,,,
2023-11-19,12195482.00,,,,
2023-11-20,13049811.00,,,,
2023-11-21,13814673.00,,,,
2023-11-22,13213671.00,,,,
2023-11-23,13366153.00,,,,
2023-11-24,8954288.00,,,,
2023-11-25,13677059.00,,,,
2023-11-26,11058097.00,,,,
2023-11-27,11611863.00,,,,
2023-11-28,12858609.00,,,,
2023-11-29,13906148.00,,,,
2023-11-30,14428305.00,,,,
2023-12-01,13945996.00,,,,
2023-12-02,13640692.00,,,,
2023-12-03,12531272.00,,,,
2023-12-04,14482229.00,,,,
2023-12-05,10073065.00,,,,
2023-12-06,13527382.00,,,,
2023-12-07,12266160.00,,,,
2023-12-08,13929679.00,,,,
2023-12-09,15069162.00,,,,
2023-12-10,11144636.00,,,,
2023-12-11,11039021.00,,,,
2023-12-12,12618615.00,,,,
2023-12-13,11791340.00,,,,
2023-12-14,11447063.00,,,,
2023-12-15,12930882.00,,,,
2023-12-16,9856656.00,,,,
2023-12-17,11350759.00,,,,
2023-12-18,11736234.00,,,,
2023-12-19,12247810.00,,,,
2023-12-20,15160701.00,,,,
2023-12-21,16517003.00,,,,
2023-12-22,17112775.00,,,,
2023-12-23,14804565.00,,,,
2023-12-24,14388005.00,,,,
2023-12-25,15829149.00,,,,
2023-12-26,16907474.00,,,,
2023-12-27,18606760.00,,,,
2023-12-28,18050942.00,,,,
2023-12-29,16375804.00,,,,
2023-12-30,17445197.00,,,,
2023-12-31,19273380.00,,,,
2024-01-01,19123670.00,,,,
2024-01-02,17971618.00,,,,
2024-01-03,18734884.00,,,,
2024-01-04,19864162.00,,,,
2024-01-05,18282304.00,,,,
2024-01-06,19205257.00,,,,
2024-01-07,20176623.00,,,,
2024-01-08,21614838.00,,,,
