time,oi_A,oi_6,oi_3
2026-05-24 12:00:00,,2437194.23,
2026-05-24 13:00:00,,2423158.34,
2026-05-24 14:00:00,,2398302.95,
2026-05-24 15:00:00,,2399440.99,
2026-05-24 16:00:00,,2413850.33,
2026-05-24 17:00:00,,2401862.25,
2026-05-24 18:00:00,,2405109.97,
2026-05-24 19:00:00,,2395702.08,
2026-05-24 20:00:00,,2385657.62,
2026-05-24 21:00:00,,2390194.02,
2026-05-24 22:00:00,,2334668.65,
2026-05-24 23:00:00,,2374089.00,
2026-05-25 00:00:00,,2393559.11,
2026-05-25 01:00:00,,2404543.85,
2026-05-25 02:00:00,,2394609.27,
2026-05-25 03:00:00,,2394750.60,
2026-05-25 04:00:00,,2403897.17,
2026-05-25 05:00:00,,2414041.24,
2026-05-25 06:00:00,,2411160.03,
2026-05-25 07:00:00,,2418797.14,
2026-05-25 08:00:00,,2424901.87,
2026-05-25 09:00:00,,2432917.24,
2026-05-25 10:00:00,,2413405.89,
2026-05-25 11:00:00,,2416225.18,
2026-05-25 12:00:00,,2409113.59,
2026-05-25 13:00:00,,2400326.92,
2026-05-25 14:00:00,,2399234.76,
2026-05-25 15:00:00,,2417620.58,
2026-05-25 16:00:00,,2414147.58,
2026-05-25 17:00:00,,2411941.06,
2026-05-25 18:00:00,,2409941.66,
2026-05-25 19:00:00,,2411392.54,
2026-05-25 20:00:00,,2411746.76,
2026-05-25 21:00:00,,2400963.04,
2026-05-25 22:00:00,,2395729.99,
2026-05-25 23:00:00,,2389803.91,
2026-05-26 00:00:00,,2391132.32,
2026-05-26 01:00:00,,2366341.62,
2026-05-26 02:00:00,,2349704.20,
2026-05-26 03:00:00,,2345012.18,
2026-05-26 04:00:00,,2347669.05,
2026-05-26 05:00:00,,2353573.28,
2026-05-26 06:00:00,,2363033.77,
2026-05-26 07:00:00,,2356213.97,
2026-05-26 08:00:00,,2366661.91,
2026-05-26 09:00:00,,2360913.50,
2026-05-26 10:00:00,,2399077.17,
2026-05-26 11:00:00,,2457304.76,
2026-05-26 12:00:00,,2453675.75,
2026-05-26 13:00:00,,2457033.56,
2026-05-26 14:00:00,,2464409.63,
2026-05-26 15:00:00,,2479687.23,
2026-05-26 16:00:00,,2375365.95,
2026-05-26 17:00:00,,2375621.48,
2026-05-26 18:00:00,,2390530.34,
2026-05-26 19:00:00,,2391194.57,
2026-05-26 20:00:00,,2389413.02,
2026-05-26 21:00:00,,2392045.21,
2026-05-26 22:00:00,,2386333.32,
2026-05-26 23:00:00,,2386142.52,
2026-05-27 00:00:00,,2406251.66,
2026-05-27 01:00:00,,2425945.47,
2026-05-27 02:00:00,,2414658.37,
2026-05-27 03:00:00,,2404083.67,
2026-05-27 04:00:00,,2376791.76,
2026-05-27 05:00:00,,2376938.86,
2026-05-27 06:00:00,,2365345.19,
2026-05-27 07:00:00,,2390519.88,
2026-05-27 08:00:00,,2410509.67,
2026-05-27 09:00:00,,2391852.17,
2026-05-27 10:00:00,,2370965.07,
2026-05-27 11:00:00,,2385923.25,
2026-05-27 12:00:00,,2367277.57,
2026-05-27 13:00:00,,2397262.81,
2026-05-27 14:00:00,,2383581.69,
2026-05-27 15:00:00,,2395785.83,
2026-05-27 16:00:00,,2408629.61,
2026-05-27 17:00:00,,2368708.31,
2026-05-27 18:00:00,,2350373.80,
2026-05-27 19:00:00,,2370469.13,
2026-05-27 20:00:00,,2365973.55,
2026-05-27 21:00:00,,2372225.91,
2026-05-27 22:00:00,,2356686.19,
2026-05-27 23:00:00,,2358904.24,
2026-05-28 00:00:00,,2382396.29,
2026-05-28 01:00:00,,2374336.74,
2026-05-28 02:00:00,,2310986.71,
2026-05-28 03:00:00,,2301418.48,
2026-05-28 04:00:00,,2225679.65,
2026-05-28 05:00:00,,2224369.47,
2026-05-28 06:00:00,,2203431.43,
2026-05-28 07:00:00,,2207087.68,
2026-05-28 08:00:00,,2203306.66,
2026-05-28 09:00:00,,2180802.99,
2026-05-28 10:00:00,,2202194.20,
2026-05-28 11:00:00,,2182898.62,
2026-05-28 12:00:00,,2168980.21,
2026-05-28 13:00:00,,2177169.78,
2026-05-28 14:00:00,,2173599.34,
2026-05-28 15:00:00,,2137232.21,
2026-05-28 16:00:00,,2127246.42,
2026-05-28 17:00:00,,2166714.55,
2026-05-28 18:00:00,,2166031.84,
2026-05-28 19:00:00,,2177348.32,
2026-05-28 20:00:00,,2161995.75,
2026-05-28 21:00:00,,2159484.44,
2026-05-28 22:00:00,,2161472.99,
2026-05-28 23:00:00,,2148980.21,
2026-05-29 00:00:00,,2147025.33,
2026-05-29 01:00:00,,2153764.12,
2026-05-29 02:00:00,,2148685.12,
2026-05-29 03:00:00,,2116862.86,
2026-05-29 04:00:00,,2105426.06,
2026-05-29 05:00:00,,2144405.39,
2026-05-29 06:00:00,,2186019.45,
2026-05-29 07:00:00,,2178311.95,
2026-05-29 08:00:00,,2170107.86,
2026-05-29 09:00:00,,2146161.49,
2026-05-29 10:00:00,,2164408.22,
2026-05-29 11:00:00,,2166039.36,
2026-05-29 12:00:00,,2125870.08,
2026-05-29 13:00:00,,2120600.12,
2026-05-29 14:00:00,,2087377.97,
2026-05-29 15:00:00,,2080908.52,
2026-05-29 16:00:00,,2152495.35,
2026-05-29 17:00:00,,2193852.49,
2026-05-29 18:00:00,,2200319.44,
2026-05-29 19:00:00,,2162916.02,
2026-05-29 20:00:00,,2156759.43,
2026-05-29 21:00:00,,2190503.31,
2026-05-29 22:00:00,,2173768.65,
2026-05-29 23:00:00,,2139796.86,
2026-05-30 00:00:00,,2147952.37,
2026-05-30 01:00:00,,2157322.07,
