date,tvl,fees,revenue,dex_vol,stbl
2021-02-03,124.00,,,,
2021-02-04,3612846.00,,,,4.00
2021-02-05,4860423.00,,,,4.00
2021-02-06,6220490.00,,,,4.00
2021-02-07,6723694.00,,,,4.00
2021-02-08,8034662.00,,,,6.00
2021-02-09,9125208.00,,,,6.00
2021-02-10,9374370.00,,,,102602.00
2021-02-11,18242681.00,,,,2687977.00
2021-02-12,53731992.00,,,,3604052.00
2021-02-13,56059661.00,,,,3602551.00
2021-02-14,63513808.00,,,,3596709.00
2021-02-15,53386781.00,,,,3602693.00
2021-02-16,61585334.00,,,,4040806.00
2021-02-17,73401674.00,,,,4406840.00
2021-02-18,86591241.00,,,,4592230.00
2021-02-19,129632314.00,,,,14682308.00
2021-02-20,258269470.00,,,,14464020.00
2021-02-21,276961788.00,,,,14324420.00
2021-02-22,275331432.00,,,,13992204.00
2021-02-23,275323157.00,,,,12304465.00
2021-02-24,240028300.00,,,,11138778.00
2021-02-25,198779347.00,,,,11077556.00
2021-02-26,204878472.00,,,,11332685.00
2021-02-27,200155932.00,,,,11178237.00
2021-02-28,197219891.00,,,,10674503.00
2021-03-01,200005959.00,,,,10827884.00
2021-03-02,202801602.00,,,,10721047.00
2021-03-03,223277666.00,,,,10930473.00
2021-03-04,231433873.00,,,,11566117.00
2021-03-05,209438500.00,,,,11408168.00
2021-03-06,199504908.00,,,,7203397.00
2021-03-07,198577568.00,,,,7010754.00
2021-03-08,204729262.00,,,,7137686.00
2021-03-09,214657956.00,,,,7120637.00
2021-03-10,197788698.00,,,,7129892.00
2021-03-11,256556081.00,,,,7510455.00
2021-03-12,261790169.00,,,,7317408.00
2021-03-13,290629821.00,,,,7371983.00
2021-03-14,280217440.00,,,,7401019.00
2021-03-15,298086120.00,,,,7555744.00
2021-03-16,292007431.00,,,,7556058.00
2021-03-17,289676884.00,,,,7521123.00
2021-03-18,309353930.00,,,,7514409.00
2021-03-19,315352833.00,,,,7465748.00
2021-03-20,300351357.00,,,,7581002.00
2021-03-21,268481698.00,,,,7961943.00
2021-03-22,246646611.00,,,,7882502.00
2021-03-23,240867411.00,,,,7873875.00
2021-03-24,227835225.00,,,,7551965.00
2021-03-25,217107764.00,,,,7425289.00
2021-03-26,206171262.00,,,,7111532.00
