date,tvl,fees,revenue,dex_vol,stbl
2021-05-07,332707559.00,,,,
2021-05-08,346622717.00,,,,
2021-05-09,329226523.00,,,,
2021-05-10,334948230.00,,,,
2021-05-11,335488367.00,,,,
2021-05-12,312852989.00,,,,
2021-05-13,330372688.00,,,,
2021-05-14,280343859.00,,,,
2021-05-15,268574044.00,,,,
2021-05-16,250094937.00,,,,
2021-05-17,249808469.00,,,,
2021-05-18,231722393.00,,,,
2021-05-19,236474280.00,,,,
2021-05-20,163412862.00,,,,
2021-05-21,205184019.00,,,,
2021-05-22,180950877.00,,,,
2021-05-23,177533277.00,,,,
2021-05-24,141668339.00,,,,
2021-05-25,171176242.00,,,,
2021-05-26,190511390.00,,,,
2021-05-27,210382984.00,,,,
2021-05-28,206890473.00,,,,
2021-05-29,180565241.00,,,,
2021-05-30,170411276.00,,,,
2021-05-31,175781903.00,,,,
2021-06-01,188138747.00,,,,
2021-06-02,184495308.00,,,,
2021-06-03,195367415.00,,,,
2021-06-04,205175082.00,,,,
2021-06-05,191783653.00,,,,
2021-06-06,188803808.00,,,,
2021-06-07,192070865.00,,,,
2021-06-08,182620072.00,,,,
2021-06-09,178665928.00,,,,
2021-06-10,187790511.00,,,,
2021-06-11,183410207.00,,,,
2021-06-12,175824601.00,,,,
2021-06-13,171680375.00,,,,
2021-06-14,182401475.00,,,,
2021-06-15,187569599.00,,,,
2021-06-16,187408842.00,,,,
2021-06-17,173373611.00,,,,
2021-06-18,172548978.00,,,,
2021-06-19,159543604.00,,,,
2021-06-20,158029263.00,,,,
2021-06-21,158000599.00,,,,
2021-06-22,125473524.00,,,,
2021-06-23,94458464.00,,,,
2021-06-24,102437282.00,,,,
2021-06-25,106306226.00,,,,
2021-06-26,98456423.00,,,,
2021-06-27,98622527.00,,,,
2021-06-28,103858077.00,,,,
2021-06-29,110307756.00,,,,
2021-06-30,127432802.00,,,,
2021-07-01,131329845.00,,,,
2021-07-02,124769258.00,,,,
2021-07-03,127752545.00,,,,
2021-07-04,130267023.00,,,,
2021-07-05,133700696.00,,,,
2021-07-06,130756702.00,,,,
2021-07-07,134563829.00,,,,
2021-07-08,135250463.00,,,,
2021-07-09,130910395.00,,,,
2021-07-10,133608996.00,,,,
2021-07-11,131562647.00,,,,
2021-07-12,133010712.00,,,,
2021-07-13,131836748.00,,,,
2021-07-14,132563529.00,,,,
2021-07-15,130672008.00,,,,
2021-07-16,125120855.00,,,,
2021-07-17,121186879.00,,,,
2021-07-18,121358226.00,,,,
2021-07-19,121931819.00,,,,
2021-07-20,115461471.00,,,,
2021-07-21,109977939.00,,,,
2021-07-22,117773662.00,,,,
2021-07-23,120235222.00,,,,
2021-07-24,123319524.00,,,,
2021-07-25,127578884.00,,,,
2021-07-26,128377663.00,,,,
2021-07-27,135897710.00,,,,
2021-07-28,140420484.00,,,,
2021-07-29,142550292.00,,,,
2021-07-30,144790286.00,,,,
2021-07-31,157797828.00,,,,
2021-08-01,166903856.00,,,,
2021-08-02,157695477.00,,,,
2021-08-03,160660710.00,,,,
2021-08-04,155862056.00,,,,
2021-08-05,164260833.00,,,,
2021-08-06,167049425.00,,,,
2021-08-07,170169948.00,,,,
2021-08-08,177643541.00,,,,
2021-08-09,171877732.00,,,,
2021-08-10,177111159.00,,,,
2021-08-11,160315228.00,,,,
2021-08-12,163539027.00,,,,
2021-08-13,125204317.00,,,,
2021-08-14,138533811.00,,,,
2021-08-15,139562113.00,,,,
2021-08-16,143494293.00,,,,
2021-08-17,135851792.00,,,,
2021-08-18,131689502.00,,,,
2021-08-19,132345316.00,,,,
2021-08-20,138163411.00,,,,
2021-08-21,144510861.00,,,,
2021-08-22,149046490.00,,,,
2021-08-23,150950380.00,,,,
2021-08-24,162054824.00,,,,
2021-08-25,159542894.00,,,,
2021-08-26,161801498.00,,,,
2021-08-27,150227369.00,,,,
2021-08-28,157829426.00,,,,
2021-08-29,155757556.00,,,,
2021-08-30,155784023.00,,,,
2021-08-31,150850888.00,,,,
2021-09-01,152897520.00,,,,
2021-09-02,158187441.00,,,,
2021-09-03,163639253.00,,,,
2021-09-04,166060717.00,,,,
2021-09-05,166347840.00,,,,
2021-09-06,178906457.00,,,,
2021-09-07,177493438.00,,,,
2021-09-08,147514673.00,,,,
2021-09-09,147031621.00,,,,
2021-09-10,151484761.00,,,,
2021-09-11,145600237.00,,,,
2021-09-12,151959711.00,,,,
2021-09-13,157903834.00,,,,
2021-09-14,151132385.00,,,,
2021-09-15,157952309.00,,,,
2021-09-16,162283934.00,,,,
2021-09-17,157835983.00,,,,
2021-09-18,153599927.00,,,,
2021-09-19,156180710.00,,,,
2021-09-20,152447740.00,,,,
2021-09-21,136078932.00,,,,
2021-09-22,126562470.00,,,,
2021-09-23,139054285.00,,,,
2021-09-24,142650870.00,,,,
2021-09-25,132587550.00,,,,
2021-09-26,132082952.00,,,,
2021-09-27,131785765.00,,,,
2021-09-28,128079429.00,,,,
2021-09-29,124254140.00,,,,
2021-09-30,126375976.00,,,,
2021-10-01,132037124.00,,,,
2021-10-02,142493008.00,,,,
2021-10-03,141716213.00,,,,
2021-10-04,145417425.00,,,,
2021-10-05,143897801.00,,,,
2021-10-06,150301297.00,,,,
2021-10-07,149505691.00,,,,
2021-10-08,148956530.00,,,,
2021-10-09,150389714.00,,,,
2021-10-10,152176142.00,,,,
2021-10-11,152681064.00,,,,
2021-10-12,148704693.00,,,,
2021-10-13,147036497.00,,,,
2021-10-14,147900704.00,,,,
2021-10-15,149156503.00,,,,
2021-10-16,148114403.00,,,,
2021-10-17,151298667.00,,,,
2021-10-18,150481913.00,,,,
2021-10-19,149072047.00,,,,
2021-10-20,147213794.00,,,,
2021-10-21,147654905.00,,,,
2021-10-22,155085534.00,,,,
2021-10-23,153390129.00,,,,
2021-10-24,152083464.00,,,,
2021-10-25,152959256.00,,,,
2021-10-26,151300854.00,,,,
2021-10-27,153933308.00,,,,
2021-10-28,151769228.00,,,,
2021-10-29,138774723.00,,,,
2021-10-30,146134146.00,,,,
2021-10-31,148505530.00,,,,
2021-11-01,148845686.00,,,,
2021-11-02,153539860.00,,,,
2021-11-03,153855479.00,,,,
2021-11-04,159002722.00,,,,
2021-11-05,160255500.00,,,,
2021-11-06,158383284.00,,,,
2021-11-07,154557523.00,,,,
2021-11-08,155091580.00,,,,
2021-11-09,160244241.00,,,,
2021-11-10,174839719.00,,,,
2021-11-11,175753733.00,,,,
2021-11-12,167395269.00,,,,
2021-11-13,167916511.00,,,,
2021-11-14,164378948.00,,,,
2021-11-15,171173913.00,,,,
2021-11-16,171942980.00,,,,
2021-11-17,164270239.00,,,,
2021-11-18,156356980.00,,,,
2021-11-19,157801935.00,,,,
2021-11-20,152066954.00,,,,
2021-11-21,158997291.00,,,,
2021-11-22,162284872.00,,,,
2021-11-23,162275507.00,,,,
2021-11-24,160688981.00,,,,
2021-11-25,161751755.00,,,,
2021-11-26,159519809.00,,,,
2021-11-27,164079054.00,,,,
2021-11-28,151339080.00,,,,
2021-11-29,152964498.00,,,,
2021-11-30,155755401.00,,,,
2021-12-01,156982698.00,,,,
2021-12-02,152454558.00,,,,
2021-12-03,147563908.00,,,,
2021-12-04,140488971.00,,,,
2021-12-05,118598616.00,,,,
2021-12-06,104428511.00,,,,
2021-12-07,100784199.00,,,,
2021-12-08,103303140.00,,,,
2021-12-09,102662481.00,,,,
2021-12-10,105877482.00,,,,
2021-12-11,77332677.00,,,,
2021-12-12,75201051.00,,,,
2021-12-13,77377122.00,,,,
2021-12-14,77505413.00,,,,
2021-12-15,68204563.00,,,,
2021-12-16,56577341.00,,,,
2021-12-17,56882880.00,,,,
2021-12-18,55651411.00,,,,
2021-12-19,54238192.00,,,,
2021-12-20,54874826.00,,,,
2021-12-21,54052182.00,,,,
2021-12-22,50493485.00,,,,
2021-12-23,45281330.00,,,,
2021-12-24,46077294.00,,,,
2021-12-25,46666765.00,,,,
2021-12-26,46358307.00,,,,
2021-12-27,46253732.00,,,,
2021-12-28,45713630.00,,,,
2021-12-29,44911964.00,,,,
2021-12-30,33810908.00,,,,
2021-12-31,33349511.00,,,,
2022-01-01,33700346.00,,,,
2022-01-02,33287344.00,,,,
2022-01-03,33744261.00,,,,
2022-01-04,13189522.00,,,,
2022-01-05,8785517.00,,,,
2022-01-06,7634092.00,,,,
2022-01-07,6728497.00,,,,
2022-01-08,6540375.00,,,,
2022-01-09,6390524.00,,,,
2022-01-10,6311365.00,,,,
2022-01-11,6487940.00,,,,
2022-01-12,5771948.00,,,,
2022-01-13,5974948.00,,,,
2022-01-14,4368623.00,,,,
2022-01-15,4173791.00,,,,
2022-01-16,4181100.00,,,,
2022-01-17,4176258.00,,,,
2022-01-18,3975353.00,,,,
2022-01-19,91421292.00,,,,
2022-01-20,94848233.00,,,,
2022-01-21,91393406.00,,,,
2022-01-22,88355960.00,,,,
2022-01-23,77755936.00,,,,
2022-01-24,74406008.00,,,,
2022-01-25,74964901.00,,,,
2022-01-26,72621558.00,,,,
2022-01-27,74026472.00,,,,
2022-01-28,74293126.00,,,,
2022-01-29,74253915.00,,,,
2022-01-30,77027816.00,,,,
2022-01-31,78644124.00,,,,
2022-02-01,76926014.00,,,,
2022-02-02,80004091.00,,,,
2022-02-03,81453988.00,,,,
2022-02-04,80330199.00,,,,
2022-02-05,79654796.00,,,,
2022-02-06,87390385.00,,,,
2022-02-07,89035212.00,,,,
2022-02-08,90004009.00,,,,
2022-02-09,93748502.00,,,,
2022-02-10,91851219.00,,,,
2022-02-11,93794804.00,,,,
2022-02-12,93809072.00,,,,
2022-02-13,88769625.00,,,,
2022-02-14,87473505.00,,,,
2022-02-15,87960553.00,,,,
2022-02-16,87266259.00,,,,
2022-02-17,92582946.00,,,,
2022-02-18,97186022.00,,,,
2022-02-19,90306085.00,,,,
2022-02-20,95267232.00,,,,
2022-02-21,92121193.00,,,,
2022-02-22,87013513.00,,,,
2022-02-23,79059249.00,,,,
2022-02-24,80864023.00,,,,
2022-02-25,78359334.00,,,,
2022-02-26,80526931.00,,,,
2022-02-27,83202465.00,,,,
2022-02-28,81730999.00,,,,
2022-03-01,78911019.00,,,,
2022-03-02,87704304.00,,,,
2022-03-03,86763269.00,,,,
2022-03-04,87824654.00,,,,
2022-03-05,79160342.00,,,,
2022-03-06,73845556.00,,,,
2022-03-07,76566791.00,,,,
2022-03-08,72286563.00,,,,
2022-03-09,74305603.00,,,,
2022-03-10,75521026.00,,,,
2022-03-11,78249212.00,,,,
2022-03-12,74927007.00,,,,
2022-03-13,73538975.00,,,,
2022-03-14,74298277.00,,,,
2022-03-15,70733371.00,,,,
2022-03-16,73482184.00,,,,
2022-03-17,73834323.00,,,,
2022-03-18,77435790.00,,,,
2022-03-19,76775492.00,,,,
2022-03-20,79858873.00,,,,
2022-03-21,81620996.00,,,,
2022-03-22,82103107.00,,,,
2022-03-23,82933073.00,,,,
2022-03-24,86809042.00,,,,
2022-03-25,86588579.00,,,,
2022-03-26,87833485.00,,,,
2022-03-27,87121019.00,,,,
2022-03-28,88751204.00,,,,
2022-03-29,93824946.00,,,,
2022-03-30,93228511.00,,,,
2022-03-31,94952053.00,,,,
2022-04-01,100492814.00,,,,
2022-04-02,96079336.00,,,,
2022-04-03,101862432.00,,,,
2022-04-04,100422615.00,,,,
2022-04-05,100732718.00,,,,
2022-04-06,99466444.00,,,,
2022-04-07,93475584.00,,,,
2022-04-08,86256734.00,,,,
2022-04-09,88557007.00,,,,
2022-04-10,84947583.00,,,,
2022-04-11,85861622.00,,,,
2022-04-12,83068475.00,,,,
2022-04-13,76581477.00,,,,
2022-04-14,79139941.00,,,,
2022-04-15,81770473.00,,,,
2022-04-16,79393669.00,,,,
2022-04-17,81796401.00,,,,
2022-04-18,81622529.00,,,,
2022-04-19,79419009.00,,,,
2022-04-20,82397653.00,,,,
2022-04-21,83871395.00,,,,
2022-04-22,82610329.00,,,,
2022-04-23,80420649.00,,,,
2022-04-24,81199670.00,,,,
2022-04-25,81448338.00,,,,
2022-04-26,77202139.00,,,,
2022-04-27,78792978.00,,,,
2022-04-28,73427390.00,,,,
2022-04-29,76479950.00,,,,
2022-04-30,74919671.00,,,,
2022-05-01,74919671.00,,,,
2022-05-02,74919671.00,,,,
2022-05-03,74919671.00,,,,
2022-05-04,74919671.00,,,,
2022-05-05,75074246.00,,,,
2022-05-06,81597404.00,,,,
2022-05-07,74235268.00,,,,
2022-05-08,72396446.00,,,,
2022-05-09,68636639.00,,,,
2022-05-10,67916569.00,,,,
2022-05-11,58054305.00,,,,
2022-05-12,58592264.00,,,,
2022-05-13,46156485.00,,,,
2022-05-14,38574286.00,,,,
2022-05-15,41393553.00,,,,
2022-05-16,41853479.00,,,,
2022-05-17,42681036.00,,,,
2022-05-18,41149992.00,,,,
2022-05-19,45753920.00,,,,
2022-05-20,42134786.00,,,,
2022-05-21,43236711.00,,,,
2022-05-22,42278428.00,,,,
2022-05-23,42930353.00,,,,
2022-05-24,45700106.00,,,,
2022-05-25,45223329.00,,,,
2022-05-26,45729277.00,,,,
2022-05-27,46335488.00,,,,
2022-05-28,43071997.00,,,,
2022-05-29,42487792.00,,,,
2022-05-30,42348204.00,,,,
2022-05-31,43589285.00,,,,
2022-06-01,51343347.00,,,,
2022-06-02,51236101.00,,,,
2022-06-03,48183696.00,,,,
2022-06-04,49730146.00,,,,
2022-06-05,48009999.00,,,,
2022-06-06,48563354.00,,,,
2022-06-07,50085113.00,,,,
2022-06-08,48956524.00,,,,
2022-06-09,54057856.00,,,,
2022-06-10,56041943.00,,,,
2022-06-11,56750102.00,,,,
2022-06-12,57417499.00,,,,
2022-06-13,58797404.00,,,,
2022-06-14,54093813.00,,,,
2022-06-15,47815390.00,,,,
2022-06-16,46115736.00,,,,
2022-06-17,49383758.00,,,,
2022-06-18,44516959.00,,,,
2022-06-19,45727022.00,,,,
2022-06-20,42664935.00,,,,
2022-06-21,40105682.00,,,,
2022-06-22,44127957.00,,,,
2022-06-23,42206869.00,,,,
2022-06-24,41309158.00,,,,
2022-06-25,42857709.00,,,,
2022-06-26,43991477.00,,,,
2022-06-27,44019425.00,,,,
2022-06-28,42642066.00,,,,
2022-06-29,42195370.00,,,,
2022-06-30,37062523.00,,,,
2022-07-01,36115024.00,,,,
2022-07-02,35312478.00,,,,
2022-07-03,34689049.00,,,,
2022-07-04,34938779.00,,,,
2022-07-05,35631937.00,,,,
2022-07-06,36421952.00,,,,
2022-07-07,35772842.00,,,,
2022-07-08,36576261.00,,,,
2022-07-09,38915221.00,,,,
2022-07-10,39471846.00,,,,
2022-07-11,39394031.00,,,,
2022-07-12,40170625.00,,,,
