date,tvl,fees,revenue,dex_vol,stbl
2022-05-13,,,,,173978127.00
2022-05-14,,,,,173978127.00
2022-05-15,,,,,173195184.00
2022-05-16,,,,,173251769.00
2022-05-17,,,,,173119686.00
2022-05-18,,,,,176073917.00
2022-05-19,,,,,175641777.00
2022-05-20,,,,,173926698.00
2022-05-21,,,,,175178713.00
2022-05-22,,,,,174246328.00
2022-05-23,,,,,174156884.00
2022-05-24,,,,,174165572.00
2022-05-25,,,,,175002771.00
2022-05-26,,,,,174863905.00
2022-05-27,,,,,174981698.00
2022-05-28,,,,,175415815.00
2022-05-29,,,,,176365100.00
2022-05-30,,,,,176333617.00
2022-05-31,,,,,176263262.00
2022-06-01,,,,,174253776.00
2022-06-02,,,,,174577193.00
2022-06-03,,,,,175783368.00
2022-06-04,,,,,175716967.00
2022-06-05,,,,,175909453.00
2022-06-06,,,,,175954377.00
2022-06-07,,,,,175068830.00
2022-06-08,,,,,175431432.00
2022-06-09,,,,,176046318.00
2022-06-10,,,,,175719868.00
2022-06-11,,,,,175717410.00
2022-06-12,,,,,176451418.00
2022-06-13,,,,,176558626.00
2022-06-14,,,,,176690019.00
2022-06-15,,,,,176343143.00
2022-06-16,,,,,176484118.00
2022-06-17,,,,,175086164.00
2022-06-18,,,,,175299179.00
2022-06-19,,,,,175334253.00
2022-06-20,,,,,175373103.00
2022-06-21,,,,,175329907.00
2022-06-22,,,,,174232466.00
2022-06-23,,,,,174988844.00
2022-06-24,,,,,175092892.00
2022-06-25,,,,,175587011.00
2022-06-26,,,,,177042340.00
2022-06-27,,,,,177111608.00
2022-06-28,,,,,177168308.00
2022-06-30,,,,,174862937.00
2022-07-01,,,,,174854543.00
2022-07-02,,,,,174373551.00
2022-07-03,,,,,175510203.00
2022-07-04,,,,,175503402.00
2022-07-05,,,,,175454378.00
2022-07-06,,,,,175416812.00
2022-07-07,,,,,175802197.00
2022-07-08,,,,,174993829.00
2022-07-09,,,,,175255874.00
2022-07-10,,,,,175283761.00
2022-07-11,,,,,175648073.00
2022-07-12,,,,,175815940.00
2022-07-13,,,,,176091625.00
2022-07-14,,,,,175071007.00
2022-07-15,,,,,176436277.00
2022-07-16,,,,,175618974.00
2022-07-17,,,,,176222082.00
2022-07-18,,,,,176100672.00
2022-07-19,,,,,176074081.00
2022-07-20,,,,,176851815.00
2022-07-21,,,,,175792842.00
2022-07-22,,,,,175937502.00
2022-07-23,,,,,175721123.00
2022-07-24,,,,,176952145.00
2022-07-25,,,,,178062984.00
2022-07-26,,,,,178057516.00
2022-07-27,,,,,177329645.00
2022-07-28,,,,,177798574.00
2022-07-29,,,,,177233318.00
2022-07-30,,,,,177165798.00
2022-07-31,,,,,177130186.00
2022-08-01,,,,,177117234.00
2022-08-02,,,,,177145994.00
2022-08-03,,,,,178526091.00
2022-08-04,,,,,177445035.00
2022-08-05,,,,,177569800.00
