date,tvl,fees,revenue,dex_vol,stbl
2020-02-10,1163733.00,,,,
2020-02-11,1372109.00,,,,
2020-02-12,8936.00,,,,
2020-02-13,38139.00,,,,
2020-02-14,273331.00,,,,
2020-02-15,1213755.00,,,,
2020-02-16,1820510.00,,,,
2020-02-17,2201773.00,,,,
2020-02-18,3759265.00,,,,
2020-02-19,4744228.00,,,,
2020-02-20,4722690.00,,,,
2020-02-21,4878760.00,,,,
2020-02-22,5463582.00,,,,
2020-02-23,5858274.00,,,,
2020-02-24,5858033.00,,,,
2020-02-25,6609923.00,,,,
2020-02-26,6922673.00,,,,
2020-02-27,7070846.00,,,,
2020-02-28,7379504.00,,,,
2020-02-29,6546834.00,,,,
2020-03-01,6220751.00,,,,
2020-03-02,6165412.00,,,,
2020-03-03,7728222.00,,,,
2020-03-04,8017541.00,,,,
2020-03-05,8634720.00,,,,
2020-03-06,8502678.00,,,,
2020-03-07,8719687.00,,,,
2020-03-08,9284550.00,,,,
2020-03-09,9389837.00,,,,
2020-03-10,9428474.00,,,,
2020-03-11,9435472.00,,,,
2020-03-12,9879108.00,,,,
2020-03-13,9685931.00,,,,
2020-03-14,8327827.00,,,,
2020-03-15,8677925.00,,,,
2020-03-16,9219342.00,,,,
2020-03-17,10059294.00,,,,
2020-03-18,9750298.00,,,,
2020-03-19,9845306.00,,,,
2020-03-20,9449456.00,,,,
2020-03-21,9733492.00,,,,
2020-03-22,9733634.00,,,,
2020-03-23,9478976.00,,,,
2020-03-24,8861705.00,,,,
2020-03-25,8907410.00,,,,
2020-03-26,8837491.00,,,,
2020-03-27,8308593.00,,,,
2020-03-28,8336110.00,,,,
2020-03-29,8222028.00,,,,
2020-03-30,8245852.00,,,,
2020-03-31,8230167.00,,,,
2020-04-01,8352047.00,,,,
2020-04-02,8296823.00,,,,
2020-04-03,8256559.00,,,,
2020-04-04,8332824.00,,,,
2020-04-05,8403195.00,,,,
2020-04-06,8425144.00,,,,
2020-04-07,8414112.00,,,,
2020-04-08,8612067.00,,,,
2020-04-09,8773125.00,,,,
2020-04-10,8798742.00,,,,
2020-04-11,9201425.00,,,,
2020-04-12,8842564.00,,,,
2020-04-13,8958124.00,,,,
2020-04-14,9345173.00,,,,
2020-04-15,8712066.00,,,,
2020-04-16,8906671.00,,,,
2020-04-17,7932635.00,,,,
2020-04-18,7815798.00,,,,
2020-04-19,7870971.00,,,,
2020-04-20,7998600.00,,,,
2020-04-21,6914533.00,,,,
2020-04-22,6365744.00,,,,
2020-04-23,6268488.00,,,,
2020-04-24,7734405.00,,,,
2020-04-25,10812138.00,,,,
2020-04-26,11405445.00,,,,
2020-04-27,12002871.00,,,,
2020-04-28,12209819.00,,,,
2020-04-29,12344466.00,,,,
2020-04-30,12409473.00,,,,
2020-05-01,12697303.00,,,,
2020-05-02,12553192.00,,,,
2020-05-03,12615378.00,,,,
2020-05-04,12786795.00,,,,
2020-05-05,12955746.00,,,,
2020-05-06,12878031.00,,,,
2020-05-07,13031401.00,,,,
2020-05-08,13939214.00,,,,
2020-05-09,14400117.00,,,,
2020-05-10,14297036.00,,,,
2020-05-11,14378242.00,,,,
2020-05-12,13965069.00,,,,
2020-05-13,14308016.00,,,,
2020-05-14,14363007.00,,,,
2020-05-15,14373353.00,,,,
2020-05-16,15380944.00,,,,
2020-05-17,15379380.00,,,,
2020-05-18,15595507.00,,,,
2020-05-19,15652181.00,,,,
2020-05-20,15527071.00,,,,
2020-05-21,15682537.00,,,,
2020-05-22,15813509.00,,,,
2020-05-23,15705677.00,,,,
2020-05-24,15816506.00,,,,
2020-05-25,15339331.00,,,,
2020-05-26,15091233.00,,,,
2020-05-27,15109405.00,,,,
2020-05-28,15091761.00,,,,
2020-05-29,15108738.00,,,,
2020-05-30,15084472.00,,,,
2020-05-31,15163289.00,,,,
2020-06-01,15328991.00,,,,
2020-06-02,15319069.00,,,,
2020-06-03,15512141.00,,,,
2020-06-04,15146809.00,,,,
2020-06-05,15069162.00,,,,
2020-06-06,15139177.00,,,,
2020-06-07,15163362.00,,,,
2020-06-08,15312759.00,,,,
2020-06-09,15355030.00,,,,
2020-06-10,15433570.00,,,,
2020-06-11,15496889.00,,,,
2020-06-12,16380139.00,,,,
2020-06-13,16682313.00,,,,
2020-06-14,17014578.00,,,,
2020-06-15,17246158.00,,,,
2020-06-16,17183677.00,,,,
2020-06-17,16842637.00,,,,
2020-06-18,16282542.00,,,,
2020-06-19,16228128.00,,,,
2020-06-20,17699445.00,,,,
2020-06-21,20709987.00,,,,
2020-06-22,33528559.00,,,,
2020-06-23,36070920.00,,,,
2020-06-24,36301201.00,,,,
2020-06-25,37549857.00,,,,
2020-06-26,43399952.00,,,,
2020-06-27,46545535.00,,,,
2020-06-28,48450667.00,,,,
2020-06-29,50989736.00,,,,
2020-06-30,50659646.00,,,,
2020-07-01,51160758.00,,,,
2020-07-02,50517255.00,,,,
2020-07-03,52028684.00,,,,
2020-07-04,52583727.00,,,,
2020-07-05,56825075.00,,,,
2020-07-06,58388016.00,,,,
2020-07-07,59171555.00,,,,
2020-07-08,61294035.00,,,,
2020-07-09,61899813.00,,,,
2020-07-10,69866695.00,,,,
2020-07-11,71888836.00,,,,
2020-07-12,72429385.00,,,,
2020-07-13,72625443.00,,,,
2020-07-14,76453893.00,,,,
2020-07-15,76198020.00,,,,
2020-07-16,77813809.00,,,,
2020-07-17,79130622.00,,,,
2020-07-18,78125418.00,,,,
2020-07-19,80716609.00,,,,
2020-07-20,115479812.00,,,,
2020-07-21,187627170.00,,,,
2020-07-22,279570477.00,,,,
2020-07-23,304589406.00,,,,
2020-07-24,356160454.00,,,,
2020-07-25,382427110.00,,,,
2020-07-26,351714389.00,,,,
2020-07-27,421351743.00,,,,
2020-07-28,269344181.00,,,,
2020-07-29,213994541.00,,,,
2020-07-30,185553428.00,,,,
2020-07-31,225947236.00,,,,
2020-08-01,272069485.00,,,,
2020-08-02,291201881.00,,,,
2020-08-03,294379688.00,,,,
2020-08-04,314558219.00,,,,
2020-08-05,267627907.00,,,,
2020-08-06,259457534.00,,,,
2020-08-07,262072303.00,,,,
2020-08-08,267784990.00,,,,
2020-08-09,266663292.00,,,,
2020-08-10,259975190.00,,,,
2020-08-11,258524351.00,,,,
2020-08-12,234764595.00,,,,
2020-08-13,211228010.00,,,,
2020-08-14,220434136.00,,,,
2020-08-15,264489558.00,,,,
2020-08-16,825256884.00,,,,
2020-08-17,954646456.00,,,,
2020-08-18,1038136639.00,,,,
2020-08-19,1052295254.00,,,,
2020-08-20,1067324773.00,,,,
2020-08-21,1064177861.00,,,,
2020-08-22,1130757131.00,,,,
