time,oi_A,oi_6,oi_3
2026-05-03 12:00:00,,2222688.15,
2026-05-03 13:00:00,,2181223.80,
2026-05-03 14:00:00,,2219307.18,
2026-05-03 15:00:00,,2189180.97,
2026-05-03 16:00:00,,2188361.74,
2026-05-03 17:00:00,,2198781.30,
2026-05-03 18:00:00,,2211839.35,
2026-05-03 19:00:00,,2212388.98,
2026-05-03 20:00:00,,2207645.91,
2026-05-03 21:00:00,,2199179.50,
2026-05-03 22:00:00,,2211982.96,
2026-05-03 23:00:00,,2173702.56,
2026-05-04 00:00:00,,2157927.58,
2026-05-04 01:00:00,,2156383.31,
2026-05-04 02:00:00,,2156827.87,
2026-05-04 03:00:00,,2145076.63,
2026-05-04 04:00:00,,2128707.33,
2026-05-04 05:00:00,,2119067.74,
2026-05-04 06:00:00,,2105927.17,
2026-05-04 07:00:00,,2109844.31,
2026-05-04 08:00:00,,2063716.43,
2026-05-04 09:00:00,,2042127.11,
2026-05-04 10:00:00,,2059069.23,
2026-05-04 11:00:00,,2061135.35,
2026-05-04 12:00:00,,2031711.74,
2026-05-04 13:00:00,,2025950.24,
2026-05-04 14:00:00,,2016253.70,
2026-05-04 15:00:00,,2036116.72,
2026-05-04 16:00:00,,2051564.36,
2026-05-04 17:00:00,,2020263.94,
2026-05-04 18:00:00,,2026078.43,
2026-05-04 19:00:00,,2031424.82,
2026-05-04 20:00:00,,2064528.97,
2026-05-04 21:00:00,,2106271.99,
2026-05-04 22:00:00,,2080274.89,
2026-05-04 23:00:00,,2124709.34,
2026-05-05 00:00:00,,2126668.87,
2026-05-05 01:00:00,,2104816.70,
2026-05-05 02:00:00,,2124591.28,
2026-05-05 03:00:00,,2090848.10,
2026-05-05 04:00:00,,2071714.61,
2026-05-05 05:00:00,,2043396.54,
2026-05-05 06:00:00,,2051978.55,
2026-05-05 07:00:00,,2072961.74,
2026-05-05 08:00:00,,2071264.90,
2026-05-05 09:00:00,,2062093.78,
2026-05-05 10:00:00,,2037695.98,
2026-05-05 11:00:00,,2044326.19,
2026-05-05 12:00:00,,2045460.52,
2026-05-05 13:00:00,,2051129.13,
2026-05-05 14:00:00,,2028208.20,
2026-05-05 15:00:00,,2018030.95,
2026-05-05 16:00:00,,2031643.50,
2026-05-05 17:00:00,,2089341.08,
2026-05-05 18:00:00,,2064687.98,
2026-05-05 19:00:00,,2050906.48,
2026-05-05 20:00:00,,2033118.57,
2026-05-05 21:00:00,,2056142.89,
2026-05-05 22:00:00,,2052657.91,
2026-05-05 23:00:00,,2046114.83,
2026-05-06 00:00:00,,2033202.60,
2026-05-06 01:00:00,,2013508.47,
2026-05-06 02:00:00,,2002951.05,
2026-05-06 03:00:00,,2005811.76,
2026-05-06 04:00:00,,2001120.79,
2026-05-06 05:00:00,,2013544.83,
2026-05-06 06:00:00,,1999753.95,
2026-05-06 07:00:00,,2008545.00,
2026-05-06 08:00:00,,2032252.37,
2026-05-06 09:00:00,,2042977.57,
2026-05-06 10:00:00,,2063792.88,
2026-05-06 11:00:00,,2039031.96,
2026-05-06 12:00:00,,2036887.17,
2026-05-06 13:00:00,,2038452.11,
2026-05-06 14:00:00,,2053820.01,
2026-05-06 15:00:00,,2086855.70,
2026-05-06 16:00:00,,2009729.82,
2026-05-06 17:00:00,,2007210.15,
2026-05-06 18:00:00,,1985749.51,
2026-05-06 19:00:00,,1930022.57,
2026-05-06 20:00:00,,1913028.78,
2026-05-06 21:00:00,,1883541.96,
2026-05-06 22:00:00,,1900498.15,
2026-05-06 23:00:00,,1868000.28,
2026-05-07 00:00:00,,1869522.77,
2026-05-07 01:00:00,,2000346.26,
2026-05-07 02:00:00,,1961998.04,
2026-05-07 03:00:00,,2009153.24,
2026-05-07 04:00:00,,2017101.02,
2026-05-07 05:00:00,,1949126.47,
2026-05-07 06:00:00,,1938029.81,
2026-05-07 07:00:00,,1912914.87,
2026-05-07 08:00:00,,1891940.57,
2026-05-07 09:00:00,,1895979.49,
2026-05-07 10:00:00,,1888595.14,
2026-05-07 11:00:00,,1906271.47,
2026-05-07 12:00:00,,1908790.98,
2026-05-07 13:00:00,,1889724.67,
2026-05-07 14:00:00,,1903651.70,
2026-05-07 15:00:00,,1903595.43,
2026-05-07 16:00:00,,1873977.20,
2026-05-07 17:00:00,,1876164.50,
2026-05-07 18:00:00,,1887707.48,
2026-05-07 19:00:00,,1859128.03,
2026-05-07 20:00:00,,1816019.85,
2026-05-07 21:00:00,,1785594.45,
2026-05-07 22:00:00,,1754579.30,
2026-05-07 23:00:00,,1761152.14,
2026-05-08 00:00:00,,1739056.73,
2026-05-08 01:00:00,,1714252.85,
2026-05-08 02:00:00,,1694362.38,
2026-05-08 03:00:00,,1726861.36,
2026-05-08 04:00:00,,1716903.50,
2026-05-08 05:00:00,,1725802.37,
2026-05-08 06:00:00,,1717355.92,
2026-05-08 07:00:00,,1712119.60,
2026-05-08 08:00:00,,1702210.60,
2026-05-08 09:00:00,,1695460.78,
2026-05-08 10:00:00,,1690448.33,
2026-05-08 11:00:00,,1685276.51,
2026-05-08 12:00:00,,1690014.15,
2026-05-08 13:00:00,,1688684.77,
2026-05-08 14:00:00,,1677700.89,
2026-05-08 15:00:00,,1673202.45,
2026-05-08 16:00:00,,1677979.34,
2026-05-08 17:00:00,,1694489.32,
2026-05-08 18:00:00,,1705634.96,
2026-05-08 19:00:00,,1698868.46,
2026-05-08 20:00:00,,1694795.96,
2026-05-08 21:00:00,,1708612.23,
2026-05-08 22:00:00,,1701792.22,
2026-05-08 23:00:00,,1722342.73,
2026-05-09 00:00:00,,1739845.97,
2026-05-09 01:00:00,,1768831.42,
2026-05-09 02:00:00,,1772156.86,
2026-05-09 03:00:00,,1777713.20,
2026-05-09 04:00:00,,1784362.50,
2026-05-09 05:00:00,,1791608.33,
2026-05-09 06:00:00,,1800919.75,
2026-05-09 07:00:00,,1815182.06,
2026-05-09 08:00:00,,1822340.27,
2026-05-09 09:00:00,,1824102.78,
2026-05-09 10:00:00,,1839626.71,
2026-05-09 11:00:00,,1855036.54,
